"11","16","android.permission.CHANGE_CONFIGURATION","android.permission.READ_EXTERNAL_STORAGE","116","30020","0.39"
"36","39","android.permission.CHANGE_NETWORK_STATE","android.permission.READ_SMS","116","30020","0.39"
"15","19","android.permission.SYSTEM_ALERT_WINDOW","android.permission.WRITE_SETTINGS","115","30020","0.38"
"15","25","android.permission.SYSTEM_ALERT_WINDOW","android.permission.GET_ACCOUNTS","115","30020","0.38"
"28","50","android.permission.ACCESS_WIFI_STATE","android.permission.FLASHLIGHT","114","30020","0.38"
"9","30","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.ACCESS_FINE_LOCATION","113","30020","0.38"
"18","21","android.permission.BLUETOOTH","android.permission.CALL_PHONE","113","30020","0.38"
"2","6","android.permission.WRITE_CONTACTS","android.permission.READ_CONTACTS","112","30020","0.37"
"8","23","android.permission.WAKE_LOCK","android.permission.CHANGE_WIFI_STATE","112","30020","0.37"
"2","52","android.permission.WRITE_CONTACTS","android.permission.READ_CALL_LOG","111","30020","0.37"
"5","35","android.permission.ACCESS_NETWORK_STATE","android.permission.ACCESS_COARSE_LOCATION","111","30020","0.37"
"8","21","android.permission.WAKE_LOCK","android.permission.CALL_PHONE","111","30020","0.37"
"12","15","android.permission.INTERNET","android.permission.SYSTEM_ALERT_WINDOW","111","30020","0.37"
"2","44","android.permission.WRITE_CONTACTS","android.permission.DISABLE_KEYGUARD","110","30020","0.37"
"6","25","android.permission.READ_CONTACTS","android.permission.GET_ACCOUNTS","110","30020","0.37"
"15","41","android.permission.SYSTEM_ALERT_WINDOW","android.permission.WRITE_SMS","110","30020","0.37"
"19","22","android.permission.WRITE_SETTINGS","android.permission.GET_TASKS","110","30020","0.37"
"25","71","android.permission.GET_ACCOUNTS","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","110","30020","0.37"
"8","32","android.permission.WAKE_LOCK","android.permission.CAMERA","109","30020","0.36"
"9","16","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.READ_EXTERNAL_STORAGE","109","30020","0.36"
"32","39","android.permission.CAMERA","android.permission.READ_SMS","109","30020","0.36"
"8","19","android.permission.WAKE_LOCK","android.permission.WRITE_SETTINGS","108","30020","0.36"
"9","35","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.ACCESS_COARSE_LOCATION","108","30020","0.36"
"21","41","android.permission.CALL_PHONE","android.permission.WRITE_SMS","108","30020","0.36"
"28","39","android.permission.ACCESS_WIFI_STATE","android.permission.READ_SMS","108","30020","0.36"
"55","82","android.permission.RECEIVE_SMS","android.permission.RESTART_PACKAGES","108","30020","0.36"
"2","24","android.permission.WRITE_CONTACTS","android.permission.RECORD_AUDIO","107","30020","0.36"
"22","23","android.permission.GET_TASKS","android.permission.CHANGE_WIFI_STATE","107","30020","0.36"
"26","30","android.permission.VIBRATE","android.permission.ACCESS_FINE_LOCATION","107","30020","0.36"
"2","53","android.permission.WRITE_CONTACTS","android.permission.WRITE_CALL_LOG","106","30020","0.35"
"8","15","android.permission.WAKE_LOCK","android.permission.SYSTEM_ALERT_WINDOW","106","30020","0.35"
"23","32","android.permission.CHANGE_WIFI_STATE","android.permission.CAMERA","106","30020","0.35"
"2","36","android.permission.WRITE_CONTACTS","android.permission.CHANGE_NETWORK_STATE","105","30020","0.35"
"6","28","android.permission.READ_CONTACTS","android.permission.ACCESS_WIFI_STATE","105","30020","0.35"
"8","16","android.permission.WAKE_LOCK","android.permission.READ_EXTERNAL_STORAGE","105","30020","0.35"
"8","44","android.permission.WAKE_LOCK","android.permission.DISABLE_KEYGUARD","105","30020","0.35"
"15","32","android.permission.SYSTEM_ALERT_WINDOW","android.permission.CAMERA","105","30020","0.35"
"24","32","android.permission.RECORD_AUDIO","android.permission.CAMERA","105","30020","0.35"
"52","53","android.permission.READ_CALL_LOG","android.permission.WRITE_CALL_LOG","105","30020","0.35"
"16","82","android.permission.READ_EXTERNAL_STORAGE","android.permission.RESTART_PACKAGES","104","30020","0.35"
"54","93","android.permission.BROADCAST_STICKY","android.permission.RECORD_VIDEO","104","30020","0.35"
"16","56","android.permission.READ_EXTERNAL_STORAGE","android.permission.RECEIVE_BOOT_COMPLETED","103","30020","0.34"
"22","36","android.permission.GET_TASKS","android.permission.CHANGE_NETWORK_STATE","103","30020","0.34"
"32","36","android.permission.CAMERA","android.permission.CHANGE_NETWORK_STATE","103","30020","0.34"
"36","55","android.permission.CHANGE_NETWORK_STATE","android.permission.RECEIVE_SMS","103","30020","0.34"
"49","82","android.permission.KILL_BACKGROUND_PROCESSES","android.permission.RESTART_PACKAGES","103","30020","0.34"
"5","36","android.permission.ACCESS_NETWORK_STATE","android.permission.CHANGE_NETWORK_STATE","102","30020","0.34"
"7","23","android.permission.READ_PHONE_STATE","android.permission.CHANGE_WIFI_STATE","102","30020","0.34"
"18","54","android.permission.BLUETOOTH","android.permission.BROADCAST_STICKY","102","30020","0.34"
"22","30","android.permission.GET_TASKS","android.permission.ACCESS_FINE_LOCATION","102","30020","0.34"
"2","23","android.permission.WRITE_CONTACTS","android.permission.CHANGE_WIFI_STATE","100","30020","0.33"
"15","54","android.permission.SYSTEM_ALERT_WINDOW","android.permission.BROADCAST_STICKY","100","30020","0.33"
"21","75","android.permission.CALL_PHONE","android.permission.PROCESS_OUTGOING_CALLS","100","30020","0.33"
"23","82","android.permission.CHANGE_WIFI_STATE","android.permission.RESTART_PACKAGES","100","30020","0.33"
"7","19","android.permission.READ_PHONE_STATE","android.permission.WRITE_SETTINGS","99","30020","0.33"
"16","20","android.permission.READ_EXTERNAL_STORAGE","android.permission.MODIFY_AUDIO_SETTINGS","99","30020","0.33"
"22","82","android.permission.GET_TASKS","android.permission.RESTART_PACKAGES","99","30020","0.33"
"27","71","android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","99","30020","0.33"
"32","50","android.permission.CAMERA","android.permission.FLASHLIGHT","99","30020","0.33"
"36","71","android.permission.CHANGE_NETWORK_STATE","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","99","30020","0.33"
"41","52","android.permission.WRITE_SMS","android.permission.READ_CALL_LOG","99","30020","0.33"
"16","30","android.permission.READ_EXTERNAL_STORAGE","android.permission.ACCESS_FINE_LOCATION","98","30020","0.33"
"22","71","android.permission.GET_TASKS","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","98","30020","0.33"
"32","82","android.permission.CAMERA","android.permission.RESTART_PACKAGES","98","30020","0.33"
"55","93","android.permission.RECEIVE_SMS","android.permission.RECORD_VIDEO","98","30020","0.33"
"12","13","android.permission.INTERNET","com.android.browser.permission.READ_HISTORY_BOOKMARKS","97","30020","0.32"
"21","65","android.permission.CALL_PHONE","android.permission.BLUETOOTH_ADMIN","97","30020","0.32"
"23","71","android.permission.CHANGE_WIFI_STATE","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","97","30020","0.32"
"26","35","android.permission.VIBRATE","android.permission.ACCESS_COARSE_LOCATION","97","30020","0.32"
"24","25","android.permission.RECORD_AUDIO","android.permission.GET_ACCOUNTS","96","30020","0.32"
"2","13","android.permission.WRITE_CONTACTS","com.android.browser.permission.READ_HISTORY_BOOKMARKS","95","30020","0.32"
"5","32","android.permission.ACCESS_NETWORK_STATE","android.permission.CAMERA","95","30020","0.32"
"9","12","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.INTERNET","95","30020","0.32"
"12","14","android.permission.INTERNET","com.android.browser.permission.WRITE_HISTORY_BOOKMARKS","95","30020","0.32"
"25","85","android.permission.GET_ACCOUNTS","android.permission.ACCESS_MOCK_LOCATION","95","30020","0.32"
"2","75","android.permission.WRITE_CONTACTS","android.permission.PROCESS_OUTGOING_CALLS","94","30020","0.31"
"5","23","android.permission.ACCESS_NETWORK_STATE","android.permission.CHANGE_WIFI_STATE","94","30020","0.31"
"11","71","android.permission.CHANGE_CONFIGURATION","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","94","30020","0.31"
"20","25","android.permission.MODIFY_AUDIO_SETTINGS","android.permission.GET_ACCOUNTS","93","30020","0.31"
"22","35","android.permission.GET_TASKS","android.permission.ACCESS_COARSE_LOCATION","93","30020","0.31"
"23","30","android.permission.CHANGE_WIFI_STATE","android.permission.ACCESS_FINE_LOCATION","93","30020","0.31"
"25","40","android.permission.GET_ACCOUNTS","android.permission.WRITE_CALENDAR","93","30020","0.31"
"39","50","android.permission.READ_SMS","android.permission.FLASHLIGHT","93","30020","0.31"
"6","32","android.permission.READ_CONTACTS","android.permission.CAMERA","91","30020","0.3"
"9","23","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.CHANGE_WIFI_STATE","91","30020","0.3"
"16","39","android.permission.READ_EXTERNAL_STORAGE","android.permission.READ_SMS","91","30020","0.3"
"21","26","android.permission.CALL_PHONE","android.permission.VIBRATE","91","30020","0.3"
"54","65","android.permission.BROADCAST_STICKY","android.permission.BLUETOOTH_ADMIN","91","30020","0.3"
"9","22","android.permission.WRITE_EXTERNAL_STORAGE","android.permission.GET_TASKS","90","30020","0.3"
"11","12","android.permission.CHANGE_CONFIGURATION","android.permission.INTERNET","90","30020","0.3"
"15","27","android.permission.SYSTEM_ALERT_WINDOW","android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","90","30020","0.3"
"22","26","android.permission.GET_TASKS","android.permission.VIBRATE","90","30020","0.3"
"26","32","android.permission.VIBRATE","android.permission.CAMERA","90","30020","0.3"
"28","71","android.permission.ACCESS_WIFI_STATE","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","90","30020","0.3"
"12","28","android.permission.INTERNET","android.permission.ACCESS_WIFI_STATE","89","30020","0.3"
