RowID,FuzzyRisk,JavaFiles,Jlint,DefectCount,LOC,CloneFragement,CloneGroup,Jlint/LOC,Defect/LOC,Opriv,Upriv,PrivCount,OprivRatio,UPrivRatio
806,0,20,3,6,1190,4,2,0.002521008,0.005042017,0,0,2,0,0
807,50,150,41,3,12537,32,15,0.00327032,0.000239292,0,1,4,0,4
809,51,511,111,9,42573,257,92,0.002607286,0.000211402,0,2,2,0,1
817,50,1524,331,9,138530,1024,375,0.002389374,6.49679E-05,0,1,5,0,5
818,92,310,96,9,34470,56,22,0.00278503,0.000261097,0,2,2,0,1
821,50,442,150,6,39117,232,78,0.00383465,0.000153386,13,1,30,2,30
822,51,437,166,9,49390,361,124,0.003361004,0.000182223,3,3,11,3,3
823,100,4604,1314,9,430125,5196,725,0.003054926,2.09241E-05,18,3,49,2,16
838,92,13,0,6,1707,0,0,0,0.003514938,2,0,2,1,0
846,92,3609,824,9,448337,4731,927,0.001837903,2.00742E-05,0,4,10,0,2
848,100,318,100,3,49432,99,36,0.002022981,6.06894E-05,0,1,5,0,5
849,51,483,87,9,37174,240,96,0.002340345,0.000242105,0,3,5,0,1
883,88,1496,416,18,162361,904,328,0.002562192,0.000110864,6,1,16,2,16
884,92,583,148,6,78430,286,120,0.001887033,7.65013E-05,1,3,3,3,1
885,92,2065,598,6,230171,716,258,0.002598068,2.60676E-05,0,2,4,0,2
886,100,686,197,3,89547,420,155,0.002199962,3.3502E-05,0,2,8,0,4
887,92,2734,527,6,314748,3746,716,0.001674355,1.90629E-05,1,3,7,7,2
888,51,741,199,9,75465,218,72,0.002636984,0.000119261,2,1,13,6,13
890,50,938,243,6,99250,587,230,0.002448363,6.04534E-05,2,3,6,3,2
891,92,719,166,9,88538,396,160,0.001874901,0.000101651,0,3,2,0,0
892,50,4686,1416,15,591350,6407,1509,0.002394521,2.53657E-05,2,1,17,8,17
893,92,2549,503,12,290482,367,155,0.001731605,4.13106E-05,2,3,14,7,4
894,92,2490,491,12,286339,3405,660,0.001714751,4.19084E-05,2,3,14,7,4
898,50,532,93,9,64660,318,118,0.001438293,0.00013919,1,2,8,8,4
899,51,505,91,3663,44648,452,99,0.002038165,0.082041749,2,0,6,3,0
900,51,224,57,9,18926,126,51,0.00301173,0.000475536,0,0,3,0,0
902,50,669,197,9,62123,240,97,0.003171128,0.000144874,3,3,15,5,5
903,100,3916,832,12,437049,4569,983,0.001903677,2.74569E-05,1,2,11,11,5
905,92,204,59,6,22880,101,46,0.002578671,0.000262238,0,9,2,0,0
907,51,324,116,12,28589,27,12,0.004057505,0.000419742,0,0,5,0,0
910,0,15,4,3,542,6,3,0.007380074,0.005535055,0,0,3,0,0
911,92,447,145,6,65545,250,87,0.002212221,9.15402E-05,2,3,5,2,1
912,0,181,70,3,19514,50,25,0.003587168,0.000153736,0,3,1,0,0
913,51,2327,437,2317,253186,2555,561,0.001726004,0.009151375,6,3,17,2,5
914,95,2232,405,6,265478,3378,585,0.00152555,2.26007E-05,6,0,14,2,0
915,50,489,457,7,67287,209,90,0.006791802,0.000104032,0,3,6,0,2
916,92,3796,856,12,372117,2651,845,0.002300352,3.22479E-05,13,0,22,1,0
917,92,1347,663,9,185960,1157,308,0.003565283,4.83975E-05,0,1,5,0,5
932,51,76,22,5114,7020,2,1,0.003133903,0.728490028,0,0,2,0,0
933,51,2640,969,6,269936,2830,772,0.00358974,2.22275E-05,1,4,8,8,2
953,51,145,40,6,19120,87,29,0.00209205,0.000313808,7,1,13,1,13
956,51,1179,343,41338,111271,598,233,0.003082564,0.371507401,0,6,3,0,0
958,51,98,13,3,8942,68,26,0.001453813,0.000335495,1,0,2,2,0
959,51,524,188,9,34024,24,12,0.005525511,0.000264519,0,1,5,0,5
961,50,2496,467,85386,240750,1524,366,0.001939772,0.354666667,2,1,21,10,21
978,50,1176,187,15,101518,740,216,0.001842038,0.000147757,0,1,9,0,9
979,51,1052,672,2280,203028,524,191,0.003309888,0.011229978,0,2,11,0,5
980,95,703,217,9,80905,209,85,0.002682158,0.000111242,6,2,18,3,9
982,92,1518,462,12,180973,944,372,0.002552867,6.63082E-05,0,6,6,0,1
993,51,12,0,3,379,4,1,0,0.007915567,0,0,1,0,0
997,100,1082,192,6,105769,728,170,0.001815277,5.67274E-05,0,0,14,0,0
1000,92,321,132,6,57126,73,31,0.002310682,0.000105031,0,3,6,0,2
1001,88,1884,632,12,176503,668,235,0.003580676,6.79875E-05,7,3,18,2,6
1002,92,844,221,18,94967,459,180,0.002327124,0.00018954,0,1,2,0,2
1005,50,180,96,9,23130,83,34,0.004150454,0.000389105,0,2,7,0,3
1006,51,480,106,9,45649,160,60,0.002322066,0.000197157,1,1,6,6,6
1033,51,174,41,6,11611,26,12,0.003531134,0.000516751,1,0,5,5,0
1034,51,2262,567,15,259818,1830,548,0.002182297,5.77327E-05,3,2,14,4,7
1061,51,1757,582,18,243682,1799,435,0.002388359,7.38668E-05,0,3,3,0,1
1063,51,67,21,3676,6449,6,3,0.003256319,0.570010854,0,0,2,0,0
1066,50,1312,268,12,137514,754,218,0.001948892,8.72638E-05,0,2,5,0,2
1086,51,359,79,9,21996,69,27,0.003591562,0.000409165,0,0,3,0,0
1087,50,4239,1274,24,747214,19473,864,0.001705,3.21193E-05,4,1,11,2,11
1088,92,963,238,9,109515,665,250,0.002173218,8.21805E-05,0,3,2,0,0
1112,51,727,175,9,73812,430,173,0.002370888,0.000121931,0,5,3,0,0
1114,51,1542,340,9,142325,681,263,0.002388899,6.32356E-05,1,2,4,4,2
1116,51,2475,731,12,289081,2501,573,0.002528703,4.15109E-05,1,4,8,8,2
1117,92,612,161,6,76031,381,142,0.002117557,7.89152E-05,0,1,4,0,4
1118,51,173,60,30847,20573,51,17,0.002916444,1.499392408,0,1,1,0,1
1119,92,552,146,6,71235,279,116,0.002049554,8.42283E-05,0,1,3,0,3
1122,95,2716,611,12,288129,1652,601,0.002120578,4.1648E-05,2,3,12,6,4
1123,92,937,276,9,109837,446,183,0.002512814,8.19396E-05,0,4,3,0,0
1126,91,3243,801,21,347050,2226,658,0.002308025,6.051E-05,3,1,21,7,21
1127,92,199,83,3,27368,6,3,0.003032739,0.000109617,0,1,2,0,2
1155,50,1404,404,6,153208,1116,375,0.002636938,3.91624E-05,5,0,13,2,0
1157,91,1000,391,6,115206,527,223,0.00339392,5.20806E-05,3,1,16,5,16
1160,92,741,215,9,88033,363,148,0.002442266,0.000102234,0,2,4,0,2
1162,92,230,82,6,42067,55,24,0.001949271,0.00014263,1,2,6,6,3
1165,51,112,33,12,10427,31,9,0.00316486,0.001150858,0,2,2,0,1
1166,50,1215,372,18,114114,676,275,0.003259898,0.000157737,3,1,16,5,16
1169,0,50,10,6,4180,32,6,0.002392344,0.001435407,0,0,1,0,0
1170,51,794,299,6,77050,150,59,0.003880597,7.78715E-05,0,1,4,0,4
1173,50,373,52,66170,30108,346,58,0.001727116,2.19775475,2,0,12,6,0
1174,50,1534,264,12,137430,1072,298,0.001920978,8.73172E-05,0,1,8,0,8
1186,51,501,126,9,51616,323,126,0.002441104,0.000174365,1,1,8,8,8
1205,100,963,238,6,105565,421,174,0.002254535,5.6837E-05,7,0,16,2,0
1207,51,254,101,9,25531,50,21,0.003955975,0.000352513,0,6,2,0,0
1211,51,1325,452,12,145364,1106,372,0.003109436,8.25514E-05,1,3,9,9,3
1216,50,146,71,9,18488,56,24,0.003840329,0.000486802,0,1,7,0,7
1220,51,1306,369,6,153492,1263,408,0.002404034,3.909E-05,1,7,7,7,1
1221,92,1542,290,9,198218,2398,395,0.001463036,4.54046E-05,0,3,3,0,1
1226,51,86,41,3,10220,19,8,0.004011742,0.000293542,0,7,1,0,0
1227,51,99,24,3,6131,11,5,0.003914533,0.000489317,1,1,5,5,5
1229,92,1542,290,9,198200,2401,395,0.001463169,4.54087E-05,0,3,3,0,1
1231,51,2702,938,15,260064,1556,561,0.003606804,5.76781E-05,0,6,4,0,0
1233,92,2091,600,9,190391,1103,397,0.003151409,4.72711E-05,0,4,3,0,0
1253,51,459,88,6,45390,247,103,0.001938753,0.000132188,0,4,3,0,0
1290,0,394,100,9,39445,230,96,0.002535176,0.000228166,0,6,2,0,0
1324,51,1683,603,9,194170,1338,415,0.003105526,4.63511E-05,0,5,11,0,2
1372,51,606,227,3,75163,225,100,0.003020103,3.99133E-05,3,1,22,7,22
1442,51,2130,742,15,291073,2124,555,0.002549189,5.15335E-05,1,1,20,20,20
1495,50,1981,647,19,226764,2082,369,0.002853187,8.37876E-05,0,0,14,0,0
1496,51,1004,311,12,91155,658,247,0.003411771,0.000131644,0,2,7,0,3
1497,92,3796,856,12,372124,2638,840,0.002300308,3.22473E-05,13,0,22,1,0
1498,50,5179,1375,12,401058,3000,862,0.003428432,2.99209E-05,37,0,42,1,0
1503,51,674,142,6,60309,338,136,0.002354541,9.94876E-05,0,3,4,0,1
1508,51,1384,280,21,126718,808,253,0.002209631,0.000165722,1,1,6,6,6
1511,92,2342,702,9,238472,1394,516,0.002943742,3.77403E-05,1,5,10,10,2
1521,51,120,45,3,13063,73,34,0.003444844,0.000229656,1,0,4,4,0
1560,51,362,95,9,30740,129,46,0.003090436,0.000292778,2,0,7,3,0
1585,51,2238,1187,6,423749,1187,403,0.002801187,1.41593E-05,0,2,8,0,4
1592,92,3592,805,15,438586,4945,1189,0.001835444,3.42008E-05,0,4,7,0,1
1593,51,1384,284,21,126718,811,253,0.002241197,0.000165722,1,1,6,6,6
1595,50,1250,308,9,97069,278,104,0.003173001,9.27176E-05,2,0,9,4,0
1610,51,24,3,3,1959,0,0,0.001531394,0.001531394,0,0,2,0,0
1659,51,202,85,3409,26493,37,18,0.003208395,0.128675499,0,1,2,0,2
1671,51,354,131,12,38275,169,65,0.0034226,0.000313521,0,3,10,0,3
1675,92,1866,500,15,225955,1170,418,0.00221283,6.63849E-05,0,5,4,0,0
1679,51,294,59,3357,23819,112,46,0.002477014,0.140937907,0,0,3,0,0
1689,92,1535,458,9,182523,1081,359,0.002509273,4.93089E-05,0,3,3,0,1
1692,0,27,4,6,1342,4,2,0.002980626,0.004470939,0,1,1,0,1
1693,51,541,136,9,55554,347,135,0.002448069,0.000162005,1,1,9,9,9
1694,92,1462,416,9,144221,789,294,0.002884462,6.24042E-05,0,2,4,0,2
1695,51,1251,319,12,123639,630,219,0.002580092,9.70568E-05,3,5,10,3,2
1696,51,159,80,3,16609,17,6,0.004816666,0.000180625,0,3,2,0,0
1699,92,1549,573,12,134270,564,204,0.004267521,8.93722E-05,1,2,8,8,4
1708,51,119,35,6,16879,36,17,0.002073583,0.000355471,0,0,6,0,0
1715,51,63,24,5111,6275,0,0,0.003824701,0.814501992,0,0,5,0,0
1718,51,71,31,3,8585,30,13,0.003610949,0.000349447,0,0,1,0,0
1721,51,119,52,3,12823,47,21,0.004055213,0.000233955,0,0,1,0,0
1733,51,4631,1114,15,444415,4037,1323,0.002506666,3.37522E-05,1,4,11,11,2
1758,51,394,82,6,37115,242,103,0.002209349,0.00016166,0,2,3,0,1
1759,51,958,208,12,85151,553,208,0.002442719,0.000140926,1,1,9,9,9
1762,51,394,82,6,37109,242,102,0.002209707,0.000161686,0,2,3,0,1
1764,51,2453,817,15,327234,2583,704,0.002496684,4.58388E-05,4,4,11,2,2
1765,51,2945,1047,12,310530,2226,757,0.003371655,3.86436E-05,0,2,2,0,1
1766,51,1232,362,6,132085,948,324,0.002740659,4.54253E-05,2,3,3,1,1
1768,51,226,61,3,19233,123,44,0.003171632,0.000155982,1,0,8,8,0
1770,50,2669,521,22,270591,2929,581,0.001925415,8.13035E-05,2,2,16,8,8
1771,50,3892,1414,20,464535,2270,839,0.003043904,4.30538E-05,2,0,20,10,0
1795,51,500,118,9,47616,304,120,0.002478159,0.000189012,1,1,8,8,8
1797,51,465,117,9,47205,278,117,0.002478551,0.000190658,0,1,3,0,3
1803,51,499,116,9,47951,317,125,0.002419136,0.000187692,2,1,9,4,9
1804,51,23,4,21,1204,0,0,0.003322259,0.01744186,3,1,5,1,5
1807,51,106,27,12,7954,58,23,0.003394518,0.001508675,0,0,3,0,0
1808,51,527,134,9,53633,336,134,0.002498462,0.000167807,1,1,9,9,9
1817,51,1276,433,12,125646,519,221,0.00344619,9.55064E-05,0,5,3,0,0
1822,50,1579,439,12,166727,810,309,0.002633047,7.19739E-05,1,2,11,11,5
1824,51,171,42,6,20934,220,50,0.002006306,0.000286615,0,1,4,0,4
1826,51,460,151,6,43943,226,63,0.00343627,0.000136541,1,1,5,5,5
1827,50,1986,506,15,209756,1758,550,0.002412327,7.15117E-05,3,2,18,6,9
1828,51,577,118,9,55680,309,131,0.002119253,0.000161638,1,5,3,3,0
1829,51,1780,333,6,202420,1855,339,0.001645094,2.96413E-05,0,1,3,0,3
1830,92,1283,364,12,121349,784,127,0.002999613,9.88883E-05,0,1,3,0,3
1831,0,1134,269,18,107541,1714,498,0.002501372,0.000167378,0,2,1,0,0
1835,51,67,35,3,9239,23,11,0.003788289,0.00032471,0,7,3,0,0
1836,92,1822,524,9,251373,2139,554,0.002084552,3.58034E-05,1,2,5,5,2
1842,51,52,34,6,6919,21,10,0.004914005,0.000867177,1,0,3,3,0
1846,51,85,22,9,6976,12,6,0.00315367,0.001290138,0,1,2,0,2
1852,51,194,45,3354,15900,65,26,0.002830189,0.210943396,0,0,3,0,0
1853,51,80,35,6,8293,6,3,0.004220427,0.000723502,0,1,2,0,2
1855,51,81,26,5095,7337,6,3,0.003543683,0.694425515,0,0,3,0,0
1893,50,144,83,352,16011,226,67,0.005183936,0.021984885,4,4,11,2,2
1900,50,763,319,6,64760,427,184,0.00492588,9.26498E-05,0,1,11,0,11
1902,52,1087,689,331,95047,416,161,0.007249045,0.003482488,8,1,20,2,20
1907,100,2956,636,12,346495,3823,714,0.001835524,3.46325E-05,2,2,8,4,4
1908,51,958,208,12,85155,551,207,0.002442605,0.000140919,1,1,9,9,9
1917,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
1934,51,592,131,111,64595,381,148,0.002028021,0.001718399,0,4,6,0,1
1937,51,114,201,6,21608,40,15,0.00930211,0.000277675,0,2,2,0,1
1942,51,111,27,12,8233,68,25,0.003279485,0.001457549,0,0,3,0,0
1949,51,749,218,6,69265,245,91,0.003147333,8.66238E-05,0,2,4,0,2
1950,92,2022,236,9,240262,3294,560,0.000982261,3.74591E-05,0,3,2,0,0
1952,51,388,100,6,28856,156,62,0.003465484,0.000207929,0,3,7,0,2
1953,92,875,127,9,79134,924,177,0.001604873,0.000113731,0,10,2,0,0
1954,51,197,113,5114,18356,79,34,0.006156025,0.278601002,0,4,3,0,0
1961,50,241,64,6,20138,195,60,0.003178071,0.000297944,0,0,3,0,0
1962,51,672,167,6,69871,298,123,0.002390119,8.58725E-05,0,5,6,0,1
1978,100,1088,518,12,152393,836,285,0.003399106,7.87438E-05,0,0,13,0,0
1988,51,257,92,9,23386,58,25,0.003933978,0.000384846,0,3,4,0,1
1992,51,1655,436,21,146251,466,183,0.002981176,0.000143589,1,1,13,13,13
1994,51,526,251,12,57663,399,156,0.004352878,0.000208106,0,1,5,0,5
1996,51,1583,417,18,140813,396,145,0.002961374,0.000127829,4,1,16,4,16
1998,51,1149,375,12,118246,721,285,0.003171355,0.000101483,0,8,4,0,0
2000,92,355,139,3,55250,129,52,0.002515837,5.42986E-05,0,3,2,0,0
2001,92,1518,207,6,192349,2721,387,0.001076169,3.11933E-05,0,2,3,0,1
2004,50,877,195,6,68840,541,157,0.002832655,8.71586E-05,1,0,7,7,0
2005,51,438,148,6,32123,71,29,0.004607291,0.000186782,0,1,5,0,5
2006,50,2282,517,6,265556,3054,640,0.001946859,2.25941E-05,0,4,12,0,3
2007,51,1505,832,9,176501,1130,406,0.004713854,5.09912E-05,0,4,5,0,1
2008,51,623,221,6,56223,169,73,0.003930776,0.000106718,5,0,12,2,0
2009,51,1909,690,19,204751,1286,482,0.003369947,9.27956E-05,0,3,3,0,1
2014,51,186,118,9,19965,24,12,0.005910343,0.000450789,1,1,6,6,6
2016,0,65,17,3,5937,25,12,0.002863399,0.000505306,1,1,2,2,2
2018,51,85,57,6,11245,28,13,0.00506892,0.00053357,0,0,1,0,0
2019,92,205,81,6,40665,47,20,0.001991885,0.000147547,0,1,2,0,2
2021,92,1202,306,9,134343,671,280,0.002277752,6.69927E-05,0,3,3,0,1
2023,51,66,20,3,7233,26,13,0.002765104,0.000414766,0,0,1,0,0
2025,51,110,25,6,8372,46,14,0.002986144,0.000716675,0,0,2,0,0
2026,51,126,50,6,14131,47,21,0.00353832,0.000424598,0,0,2,0,0
2027,51,104,54,6,13332,28,13,0.004050405,0.000450045,0,1,2,0,2
2028,51,40,11,6,2515,11,4,0.004373757,0.002385686,1,0,3,3,0
2030,0,16,1,3,832,4,2,0.001201923,0.003605769,0,0,1,0,0
2032,51,70,49,3663,10833,0,0,0.004523216,0.338133481,0,1,4,0,4
2033,51,66,14,6,5563,6,3,0.002516628,0.001078555,1,0,5,5,0
2034,51,40,7,3,4472,9,4,0.001565295,0.000670841,0,0,2,0,0
2035,50,29,26,3,3734,0,0,0.006963042,0.000803428,4,1,10,2,10
2036,51,158,57,6,13612,30,13,0.004187482,0.000440788,0,1,2,0,2
2037,51,89,40,3466,6550,9,4,0.00610687,0.529160305,0,0,5,0,0
2038,51,13,1,3,1171,4,2,0.000853971,0.002561913,0,0,2,0,0
2040,50,36,17,3,3064,51,13,0.005548303,0.000979112,1,1,8,8,8
2041,51,120,49,6,13264,22,11,0.00369421,0.000452352,0,1,2,0,2
2042,51,77,19,3,7932,31,14,0.002395361,0.000378215,0,0,2,0,0
2043,51,69,19,6,8225,34,14,0.00231003,0.000729483,0,0,2,0,0
2044,50,84,16,9,7640,20,10,0.002094241,0.00117801,3,1,6,2,6
2047,0,124,8,3,7872,29,13,0.00101626,0.000381098,2,0,4,2,0
2048,51,99,52,6,11070,26,13,0.00469738,0.000542005,0,2,2,0,1
2050,51,80,22,5117,6936,8,4,0.003171857,0.737745098,0,0,3,0,0
2054,51,73,34,3,7119,4,2,0.004775952,0.000421408,0,1,2,0,2
2055,50,86,16,6,7562,13,6,0.002115842,0.000793441,4,0,7,1,0
2056,50,97,31,3,14351,89,25,0.002160128,0.000209045,1,2,8,8,4
2057,50,84,36,9,7930,6,3,0.004539723,0.001134931,1,0,6,6,0
2058,51,38,4,3,2918,11,5,0.001370802,0.001028101,2,0,5,2,0
2059,51,181,41,3354,14954,65,26,0.002741741,0.224287816,0,0,2,0,0
2065,50,2294,701,9,331663,3774,673,0.002113591,2.7136E-05,11,3,30,2,10
2077,92,1915,694,12,214971,601,232,0.003228342,5.58215E-05,0,1,4,0,4
2079,92,982,258,6,90749,725,166,0.002843007,6.61164E-05,1,3,3,3,1
2108,51,1671,512,6,175334,1352,413,0.002920141,3.42204E-05,2,1,12,6,12
2113,51,507,219,6,40272,186,71,0.005438021,0.000148987,0,4,7,0,1
2115,51,806,433,9,149000,1224,248,0.00290604,6.04027E-05,0,5,4,0,0
2117,50,712,218,15,79574,361,148,0.002739588,0.000188504,3,5,13,4,2
2121,51,1176,160,15,95896,699,198,0.001668474,0.000156419,1,2,4,4,2
2122,51,396,204,6,42041,276,90,0.004852406,0.000142718,1,1,10,10,10
2125,52,1092,693,29,95187,426,168,0.007280406,0.000304663,8,1,20,2,20
2132,51,2753,774,12,273709,1888,629,0.002827821,4.38422E-05,0,4,10,0,2
2139,100,1173,287,9,131758,834,250,0.002178236,6.8307E-05,0,2,8,0,4
2140,92,3908,931,6,456795,4437,944,0.002038113,1.3135E-05,1,4,11,11,2
2141,51,530,285,9,63002,576,193,0.004523666,0.000142853,1,1,4,4,4
2142,51,190,54,4961,20341,17,7,0.002654737,0.243891647,0,0,4,0,0
2149,51,1694,545,15,181277,1279,467,0.003006449,8.27463E-05,1,1,6,6,6
2150,92,747,297,9,105076,342,125,0.002826526,8.56523E-05,0,3,2,0,0
2154,92,1319,434,12,154891,768,306,0.00280197,7.74738E-05,0,8,3,0,0
2159,51,2521,492,12,182920,1171,446,0.0026897,6.56024E-05,0,1,7,0,7
2161,51,3432,988,15,353350,2250,359,0.002796095,4.24508E-05,3,2,14,4,7
2162,51,3824,1050,12,327920,2429,802,0.003202,3.65943E-05,0,3,12,0,4
2168,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2170,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2173,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2195,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2203,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2204,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2207,51,61,20,5117,6021,0,0,0.003321707,0.849858827,0,0,2,0,0
2211,51,277,101,6,26372,45,20,0.00382982,0.000227514,4,2,9,2,4
2215,92,1165,432,6,191893,1378,305,0.002251255,3.12674E-05,0,3,2,0,0
2217,92,582,148,6,77941,282,117,0.001898872,7.69813E-05,0,3,2,0,0
2219,51,1339,401,9,103577,774,263,0.003871516,8.68919E-05,2,3,6,3,2
2222,51,78,17,3,6609,51,22,0.00257225,0.000453926,0,2,2,0,1
2224,51,1239,395,9,186499,2888,417,0.002117974,4.82576E-05,0,3,6,0,2
2226,50,746,233,12,67600,244,101,0.003446746,0.000177515,2,7,10,5,1
2228,51,476,131,3,38021,140,58,0.003445464,7.89038E-05,0,2,4,0,2
2235,51,184,57,6,16068,39,16,0.003547423,0.000373413,0,1,4,0,4
2238,50,579,158,3679,37576,111,44,0.004204812,0.097908239,9,0,27,3,0
2239,51,45,14,6,4514,8,4,0.003101462,0.001329198,0,0,2,0,0
2241,92,3295,799,12,441637,4688,879,0.001809178,2.71716E-05,0,4,8,0,2
2242,51,264,110,9,27178,60,26,0.004047391,0.00033115,0,6,2,0,0
2246,51,549,176,9,53159,298,127,0.003310822,0.000169303,0,8,1,0,0
2247,0,59,26,6,4792,50,22,0.00542571,0.001252087,0,1,2,0,2
2249,51,382,67,6,37535,229,96,0.001785001,0.000159851,1,4,1,1,0
2250,0,137,35,3,13207,75,32,0.00265011,0.000227152,0,2,1,0,0
2326,50,410,129,12,56642,431,123,0.002277462,0.000211857,2,5,5,2,1
2328,92,622,185,9,81664,318,130,0.00226538,0.000110208,0,2,3,0,1
2354,51,1098,354,3,141491,1423,455,0.002501926,2.12028E-05,0,6,3,0,0
2370,92,1230,382,12,145313,683,263,0.002628808,8.25804E-05,0,5,2,0,0
2371,51,247,67,5114,31584,233,76,0.002121327,0.161917427,0,2,4,0,2
2372,50,333,167,9,33081,174,60,0.005048215,0.000272059,2,0,6,3,0
2373,50,2695,922,18,335853,2562,700,0.002745249,5.35949E-05,2,2,13,6,6
2374,50,1907,556,18,180405,1724,422,0.003081954,9.97755E-05,1,1,11,11,11
2388,52,2764,1182,9,358192,2212,711,0.003299906,2.51262E-05,6,2,22,3,11
2389,92,1550,424,18,174562,1104,338,0.002428936,0.000103115,1,1,8,8,8
2390,50,895,245,6,74168,408,169,0.003303311,8.08974E-05,1,2,8,8,4
2391,51,360,62,6,32378,222,95,0.00191488,0.000185311,0,1,4,0,4
2393,50,406,128,12,56428,427,123,0.002268377,0.00021266,2,5,5,2,1
2394,51,270,82,3,27068,141,56,0.003029407,0.000110832,4,1,8,2,8
2395,50,345,122,12,45833,397,113,0.002661838,0.00026182,2,1,5,2,5
2398,51,14,0,6,805,5,2,0,0.007453416,1,0,1,1,0
2400,50,411,129,12,56664,429,122,0.002276578,0.000211775,2,5,5,2,1
2401,51,77,27,5095,9082,8,4,0.002972913,0.56099978,0,0,4,0,0
2402,50,407,128,12,56462,428,123,0.002267011,0.000212532,2,5,5,2,1
2403,92,684,191,9,64157,112,50,0.002977072,0.000140281,1,1,7,7,7
2404,51,763,224,6,82432,339,129,0.002717391,7.27873E-05,0,2,4,0,2
2405,50,345,122,12,45829,398,114,0.00266207,0.000261843,2,1,5,2,5
2409,50,409,128,12,56524,430,122,0.002264525,0.000212299,2,5,5,2,1
2410,50,131,46,12,19425,80,32,0.002368082,0.000617761,2,1,6,3,6
2411,50,125,76,9,18554,85,31,0.004096152,0.000485071,2,1,5,2,5
2412,51,765,223,6,83436,338,128,0.002672707,7.19114E-05,0,2,4,0,2
2414,51,185,58,6,16040,32,14,0.00361596,0.000374065,0,1,2,0,2
2415,50,350,122,12,46014,399,111,0.002651367,0.00026079,2,1,5,2,5
2416,51,2468,602,25,291355,3426,784,0.002066208,8.5806E-05,4,2,10,2,5
2417,50,124,66,9,22217,91,38,0.002970698,0.000405095,2,1,5,2,5
2419,51,451,116,9,41600,143,58,0.002788462,0.000216346,1,2,7,7,3
2422,86,3538,1169,15,345343,1468,501,0.00338504,4.34351E-05,12,4,33,2,8
2424,51,124,9,3,9128,59,27,0.000985977,0.000328659,0,0,1,0,0
2440,51,221,50,6,20711,65,27,0.002414176,0.000289701,1,1,3,3,3
2443,80,3888,1212,27,428867,2397,897,0.002826051,6.29566E-05,11,2,31,2,15
2445,100,2749,951,9,256745,1076,366,0.003704064,3.50542E-05,2,0,16,8,0
2460,51,55,14,3,6851,8,4,0.002043497,0.000437892,0,1,2,0,2
2461,51,112,31,5056,11479,87,31,0.002700584,0.440456486,0,1,3,0,3
2463,51,187,62,5114,16947,81,27,0.003658465,0.301764324,0,0,4,0,0
2477,51,1200,351,9,109361,607,201,0.003209554,8.22962E-05,0,4,1,0,0
2478,100,3166,703,41335,347076,3783,718,0.002025493,0.119094953,3,3,14,4,4
2491,51,112,30,5111,10110,16,8,0.002967359,0.50553907,0,1,3,0,3
2494,50,671,125,12,49607,165,70,0.002519806,0.000241901,2,1,11,5,11
2497,51,5110,52,9,252654,10057,71,0.000205815,3.56218E-05,0,1,2,0,2
2499,51,15,73,6,2056,20,9,0.035505837,0.002918288,2,3,6,3,2
2501,51,732,168,9,55067,197,57,0.003050829,0.000163437,1,3,5,5,1
2522,50,147,83,3,20382,74,29,0.004072221,0.000147189,8,1,16,2,16
2524,51,523,146,9,56461,268,116,0.002585856,0.000159402,0,2,2,0,1
2525,51,163,84,9,15829,10,5,0.005306716,0.000568577,0,6,3,0,0
2544,51,252,95,6,20083,24,9,0.004730369,0.00029876,1,0,4,4,0
2545,50,840,221,12,72779,233,82,0.00303659,0.000164883,1,2,6,6,3
2546,51,86,34,6,9151,52,21,0.003715441,0.000655666,1,1,4,4,4
2576,50,701,143,9,54383,522,105,0.002629498,0.000165493,3,0,10,3,0
2577,51,670,203,6,70689,300,122,0.002871734,8.48788E-05,0,3,5,0,1
2579,51,298,128,6,33191,70,29,0.003856467,0.000180772,0,6,2,0,0
2580,0,164,59,6,14464,51,21,0.004079093,0.000414823,0,0,1,0,0
2581,92,756,186,6,95458,439,181,0.001948501,6.28549E-05,0,3,3,0,1
2583,92,585,186,15,77719,315,115,0.002393237,0.000193003,1,1,6,6,6
2585,92,4092,701,9,441834,5864,1315,0.001586569,2.03696E-05,1,4,4,4,1
2595,51,1172,376,51358,88900,279,96,0.004229471,0.577705287,0,4,3,0,0
2608,50,1065,258,12,103188,738,303,0.002500291,0.000116293,2,3,11,5,3
2609,50,781,172,5117,84394,434,175,0.00203806,0.060632272,1,2,10,10,5
2612,50,342,59,6,30681,215,90,0.001923014,0.000195561,7,2,9,1,4
2615,100,2557,602,15,328652,3261,679,0.001831725,4.5641E-05,2,1,9,4,9
2616,51,420,137,6,29584,63,26,0.004630882,0.000202812,0,2,3,0,1
2617,50,496,441,9,91914,101,33,0.004797963,9.79176E-05,2,0,13,6,0
2618,51,172,51,3,16650,123,35,0.003063063,0.00018018,4,1,7,1,7
