APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
10088ba0-d52c-49d9-9ef2-65254fe0b780,1,Entertainment,2.9,10000,78,3,8600,97,4,2,,1,2,1,13360,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
d7bba5c5-cb38-4d73-a9ee-f7992c8d693c,1,News & Magazines,2.7,1000,190,6,19861,287,83,33,,1,2,4,825,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
8b1c0705-cb4d-4a94-bcf6-c17791218b64,1,Business,2.6,1000,1284,6,176266,3854,2509,449,3,2,5,1,22555,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
80db236b-81e8-43b8-b318-463cfdde4b6b,1,Productivity,2.5,1000,123,3,12489,184,47,21,,,2,,69704,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
4bed5b85-1b5c-44a1-a760-659f60c3a77c,1,Health & Fitness,2.8,10000,9,3,445,6,0,0,,,2,,71155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7a972a2-ef02-4dba-b4b5-6a2591a85af3,1,Casual,2.7,1000,70,5111,6431,63,4,2,,,2,7,29008,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
4acc514e-30a2-4e66-ba7e-a9161c7b4cda,1,News & Magazines,2.9,10000,1,3,48,1,0,0,,,2,2,30766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91d35aa3-17b6-467e-ad69-bcc237c09e87,1,Sports,2.7,1000,89,6,8233,136,44,19,2,,2,2,19937,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,1,0,51.11111111
9cda583a-13c4-4c4c-8819-3258059827b3,1,Media & Video,2.9,5000,2833,9,338045,5522,3988,801,2,2,2,10,30481,0,1,1,1,0,0,0,0,0,0,1,5,0,1,0,3,0,0,0,0,92
c6aaeca4-4410-4983-b6da-1e5cf16bfefc,1,News & Magazines,2.9,100000,34,3,3371,72,25,10,,,2,18,31780,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
94caa339-61db-4e68-b76c-955695ee8d15,1,Business,2.9,1000,233,3660,28039,385,101,47,1,5,2,5,30266,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,51.11111111
cf9876fb-b9ac-432a-a30d-8f3121d2d32a,1,Shopping,1.4,5000,11,3,387,6,0,0,,,2,,133364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2b550f8e-71dd-46ff-985b-71492e7d3ab2,1,Transportation,2.9,5000000,2430,18,269241,4387,1930,550,5,3,5,2,20866,1,0,1,1,0,0,0,0,0,0,3,7,0,1,0,9,1,0,1,0,51.76470588
c7144b49-bfbd-45b4-999e-fc36d8d2c60d,1,Tools,2.5,10000,50,6,4597,72,55,12,,,2,14,11635,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
a083af7b-91b3-4112-8906-62422650763d,1,Entertainment,2.4,50000,16,3,900,21,11,5,,,2,,66680,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,51.11111111
b5f9495f-ff1b-42e3-9af0-5cbc95708aa6,1,Comics,2.3,1000,786,9,79807,1203,368,156,1,6,3,7,12449,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,6,0,0,1,2,50
2cf1a89c-6120-4247-a947-51e613304ce3,1,Music & Audio,2.8,5000,202,6,22969,265,87,31,2,,2,1,30485,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,1,50
72e1d6dd-8684-4345-946d-6f7f29c138d5,1,News & Magazines,2.3,100000,1792,12,201445,2545,1189,383,1,1,4,10,25958,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
533f7157-8783-4f3c-8c54-3673b8976475,1,Finance,1,1000,54,3,5382,54,21,10,,,2,,66513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4a5a4e6e-2a12-4e0a-a935-8eec0c838ebd,1,Travel & Local,2.9,1000,464,9,77202,734,210,90,1,6,2,,130270,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,100
5a224b0c-10c2-479a-9db6-5030f7c3d353,1,Sports,2.7,1000,235,6,21342,448,208,88,,5,2,13,29718,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2992985e-d60f-44b5-83c4-82430f717e60,1,Tools,2.8,1000,84,6,10293,132,27,12,,,2,8,6160,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
5de7a6aa-4763-427a-8196-4b3ae30dfdd8,1,Tools,2.7,1000,686,12,75190,1037,429,143,1,1,2,,135513,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
ae5119ed-3229-4d70-a5d2-fd073c08c1ca,1,Communication,2.7,5000,31,3,4712,52,26,7,4,,2,1,29326,0,0,0,1,0,0,0,0,0,0,5,5,2,1,4,7,0,0,1,0,51.11111111
7a01eb21-4be4-479d-a278-c0689fd42db8,1,Puzzle,2.8,50000,860,72,123677,1536,818,211,,7,2,8,18805,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
a44aeb04-99d4-4105-9bbe-d5e5f85a3c05,1,Lifestyle,2.7,1000,118,6,12578,129,14,7,,1,2,11,11566,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
716fd6d9-286d-4055-b5cd-9cdad845ad9c,1,Lifestyle,2.8,10000,98,3,7070,137,104,26,,1,2,3,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e62e0bf-190a-495f-b43c-10040708d7a3,1,Sports,2.8,5000,1879,3360,169367,2903,1211,400,1,3,3,,128143,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,50
60a5391b-93e1-45d2-8fde-d8be8c24c684,1,Finance,2.4,1000,96,6,10619,132,21,9,7,1,2,12,11957,0,0,0,1,0,0,0,0,0,0,9,6,0,1,1,10,0,0,0,2,50
9a0c4a22-3d35-4346-ae83-a4f42c5008c2,1,Books & Reference,2.7,1000,844,9,116335,1619,744,209,7,2,2,7,27486,0,1,1,1,0,0,0,0,0,0,7,8,0,1,0,11,0,0,0,2,95
8df90d4b-faac-48fc-bdf8-48bb8105639f,1,News & Magazines,2.5,1000,733,9,67801,1044,403,162,1,3,2,,67549,1,0,1,1,0,0,0,0,0,0,3,5,0,2,0,8,0,0,0,2,50
52a99343-42b2-4a54-bd0b-260e7d72aff5,1,News & Magazines,2,1000,85,6,9573,119,13,5,,,2,11,23269,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
17768a39-811e-4e00-927b-75699a521146,1,Casual,2.8,1000,112,3,12120,178,52,22,,,2,5,2757,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
5e1a2dbb-8060-47cf-a182-0bd5d1c68cc9,1,Music & Audio,2.9,1000,1694,5123,172785,2535,1358,348,3,2,5,1,29178,1,1,1,1,0,0,0,0,0,0,3,2,0,1,0,6,0,0,1,1,92
a02db17e-6bf1-48ad-aef3-efb9a3974513,1,Books & Reference,2.4,5000,213,9,24992,239,54,21,,2,2,,68549,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
118676b5-bd58-402d-9190-b91c7779b2ba,1,Travel & Local,2.9,5000,67,3,5854,97,31,14,7,1,2,2,1403,0,0,1,0,0,0,0,0,0,0,4,4,2,1,4,10,0,0,0,1,50
5a6f67f1-15de-4780-99f5-8881f44cfa23,1,Books & Reference,2.5,1000,233,3660,28039,385,101,47,1,5,2,3,3116,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,51.11111111
39d187aa-1173-4c1f-a14f-dbe8e0af9fb8,1,Tools,1.5,1000,18,3,778,13,0,0,,,4,,51346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff0e070b-8325-4ce4-9cf7-4f77f74f35ba,1,Finance,2.3,5000,990,9,82442,1354,759,239,,2,5,,57810,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
ff10939e-a42d-4a01-a5ad-3e91579914f2,1,Business,2.9,5000,1185,10,104227,1146,293,111,2,1,2,,66203,0,1,1,1,0,0,0,0,0,0,3,4,0,1,0,8,0,0,1,1,50
a1bf6c77-bbc0-477c-92d0-fc5662164106,1,Music & Audio,2.8,1000,1851,15,180135,2564,1065,384,,3,2,,53153,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
27784a1c-d394-4b02-a8de-66ca13303b9a,1,Sports,2.7,1000,604,9,59237,916,421,172,,2,2,4,5066,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
48783dc3-561a-4acf-a3d7-9f0fbb67207f,1,Tools,2.9,50000,11,3,618,14,2,1,,,2,5,10941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
776032f4-3109-421e-bf71-9b6339662fe0,1,Photography,2.9,50000,314,3669,33942,493,208,58,2,,4,,71659,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,0,51.11111111
c27ff2db-419a-406a-a078-154f674a8881,1,Lifestyle,2.8,10000,63,6,7089,101,26,13,1,,2,7,4748,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
b7baed2e-df5f-4a05-a06c-a89307ea14b3,1,Comics,2,10000,107,3,11668,193,58,27,,,2,7,5579,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
6c187b1a-c1c8-469b-a315-3184024d2bc0,1,Tools,2.2,10000,10,6,1163,6,0,0,,,2,4,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c21640a-5866-4365-bd36-db15dd1857c4,1,Transportation,2.3,1000,71,6,6239,116,24,10,1,,2,2,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
721dc01f-e7a5-4ed6-8893-b220161abde4,1,Finance,2,1000,1240,15,138025,2622,923,343,2,4,2,,67001,1,0,0,1,0,0,0,0,0,0,1,6,0,1,0,3,0,0,1,0,51.11111111
741e62ed-f15a-4311-baf4-deece6d0829e,1,Libraries & Demo,2.7,5000,140,3343,8024,126,15,6,,,2,,66593,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
c4ca4434-76da-4fef-be26-ce2b7eead933,1,Entertainment,2.8,5000,11,3,554,8,0,0,,1,2,10,4792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2e37af36-92bd-4444-a7ee-500ebe36951f,1,Lifestyle,2.9,5000,19,9,1303,16,2,1,,,2,8,5508,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0
4f2e63a4-a346-4c1c-a04b-fff8215e395b,1,Tools,2.8,5000,22,3,1842,12,12,5,,,5,3,28889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
e0fd8c59-46e9-4eb2-8d6e-0301a2bdf0b5,1,Entertainment,2.4,10000,167,6,14627,154,28,12,,1,3,9,2721,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
d4cfd09e-af25-445f-b153-ef7e18d8aeb2,1,Tools,2.9,50000,1322,15,297213,3836,1816,417,1,10,2,2,17444,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
2ddb4344-cd7d-4bb0-a430-8d9a0574b573,1,Tools,2.9,50000,12,3,498,15,9,3,,,2,5,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75457e36-cd90-4665-bb22-637f38f2b32f,1,Sports,2,1000,25,6,1090,27,12,6,13,1,2,,135175,0,0,0,0,0,0,0,0,0,0,9,5,0,1,1,10,0,0,0,2,50
618d8259-cd7d-4795-b909-ed42e208130d,1,Travel & Local,2.9,1000,493,9,50903,788,355,132,1,3,2,1,27488,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
5a76c011-87cb-47d1-93b4-74ac194df7f0,1,Education,2.5,5000,280,9,26208,495,210,94,,6,2,8,30348,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
bc05a057-9886-4d54-ae1d-3553bbb53331,1,Business,1.9,5000,999,15,112466,2144,682,284,,6,2,,130412,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
d67ba36d-c98e-4a6d-8e31-c4fcf42fe01d,1,Transportation,2.7,1000,73,3,7298,149,44,22,8,,3,,57696,0,0,0,1,0,0,0,0,0,0,8,1,1,1,3,14,1,0,0,1,51.25
77fe0b54-baca-49ef-acbe-0efde9c40026,1,Sports,2.4,1000,59,6,5184,155,50,22,1,9,3,10,30203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7a7c99df-d3b8-4edf-bf4e-2e4675fa2514,1,Education,2.9,10000,86,6,9318,159,96,31,3,,2,3,31508,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
98891a8d-a1f8-47e2-8d85-b84e1226c258,1,Media & Video,2.6,10000,74,3,5932,74,18,9,,,5,,50590,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,51.11111111
408b19df-fb2f-4f0c-8f6f-4674dce2827c,1,News & Magazines,2.6,10000,1268,9,125874,2116,808,247,,3,6,3,19953,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,51.11111111
bb59e6e2-664d-4fa2-96e2-9f7595dd03d8,1,News & Magazines,2.9,1000,295,6,26116,380,196,82,,2,2,,129113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
4ed1cc1c-615c-44c5-8416-582418838f35,1,Entertainment,2.6,5000,335,6,32520,460,145,62,,2,5,,55344,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
75aff3f9-6b9c-4742-80fc-36fabecd3809,1,Entertainment,2.3,1000,479,9,44825,583,239,99,,2,2,12,16602,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
549c2bcb-b581-4bc3-997e-14c5abc76baf,1,Books & Reference,2.9,5000,117,3,14986,280,167,39,,,2,5,2815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
f4b4fd69-a300-4d88-a97d-ce48f9d38e6d,1,News & Magazines,2.2,100000,940,9,72370,1178,189,79,,,5,3,6470,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
e81f6f25-5429-4079-aa3a-f0f5ae963fa5,1,Puzzle,2.5,10000,2377,9,237923,3245,1319,483,1,2,2,3,26304,1,1,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,1,100
67374f45-cb48-4fb5-bba6-a10856a15f10,1,Business,1.9,1000,2025,15,223080,3417,1720,360,,5,2,,133770,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
942365ac-75d6-4b92-a076-e7251af4076f,1,Lifestyle,2,1000,62,6,5148,114,28,13,,,2,9,1348,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,51.11111111
61c624e0-3dce-4759-a0c0-a6efcff2cc6f,1,Sports,2.7,1000,61,5117,6021,59,0,0,,,2,18,1931,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,51.11111111
d80801e6-5f3b-4eef-8d6b-cfe2a10f6a9d,1,Entertainment,2.8,1000,67,3,3578,52,21,5,1,1,2,,134413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2d53a3d3-55ce-448e-bec7-5949e5a06562,1,Transportation,2.2,1000,269,9,40532,469,188,58,1,1,4,4,30437,1,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,1,0,0,2,50
5cdab75a-558e-46b8-b551-b320dedf0ef6,1,Puzzle,2.5,1000,56,6,3911,49,8,4,,,2,,68978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
0d378870-d100-4535-aca6-16b98e13a55d,1,Education,2.8,1000,301,6,26281,388,200,83,,3,2,,71533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
51649d56-8154-4ce9-8108-69f9517b09bb,1,Education,2.9,5000,79,6,8092,91,4,2,,1,2,,69668,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
b343c43c-42be-4900-8e3a-dff7804490f1,1,Tools,2.5,5000,181,6,26052,151,17,7,,1,2,2,2813,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
40c76c96-8f94-4315-a11b-f25b9d2f6f1d,1,Lifestyle,1.8,1000,660,12,58911,835,297,121,5,1,2,,132219,1,0,1,1,0,0,0,0,0,0,11,8,2,2,3,17,1,1,0,2,53.33333333
3be09fd6-93d9-41bb-a87c-17286584136e,1,Sports,2,5000,62,5095,6225,59,0,0,,,2,7,27104,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e43c43b4-22e4-40b5-930f-3d77d739658c,1,Books & Reference,2.9,5000,13,3,493,6,4,2,,,2,,70461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612dd68-81a3-4799-88f1-88b648a42582,1,Entertainment,2.3,1000,627,9,82588,848,322,132,,2,2,8,32851,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
219bd8d7-a06b-46d3-9c25-7c00931f15a9,1,Education,2.3,1000,242,9,23674,417,101,47,,9,2,6,28982,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,92
e0c574fd-adc6-4e16-a35a-cd8537ac5c8f,1,Business,1.8,1000,309,6,22559,292,46,20,,4,3,,130722,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
62a739c3-6074-49d4-af6f-f796f503be25,1,Tools,2.6,100000,634,9,55512,708,100,44,3,3,5,9,20387,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,3,1,0,1,0,51.11111111
2b82c5c7-6852-4847-a081-07714fd6d86a,1,Entertainment,2.1,1000,111,3,12191,174,47,21,,,2,8,6198,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
8fa9a2af-720b-4846-afd2-0a4d864fa0a7,1,News & Magazines,2.3,100000,1793,12,201416,2546,1187,382,1,1,4,10,17051,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
d87654bf-afad-4847-a7a5-ddde90c418ed,1,Personalization,2.5,10000,1425,9,145751,2617,1226,432,2,1,3,,71384,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,0,51.11111111
8323eba8-38ac-4b34-ac34-8dda9534b15a,1,Sports,2.1,1000,541,6,46967,701,343,129,,4,2,11,6929,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
7a5d17c7-8dac-40e2-a6ff-534313f556fb,1,Finance,2.8,5000,123,6,12321,171,47,21,,,2,17,17237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
071e8c8a-a04b-4dac-a208-e5122bc0e617,1,Sports,2.1,1000,11,6,387,7,0,0,,,2,,135171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46695f5f-2191-4609-a7f3-34d44db89e85,1,Tools,2.6,1000,110,3,12002,177,49,22,,,2,3,2762,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
b082d905-f738-4bc7-958f-123cd3dfb321,1,Puzzle,1.8,1000,40,6,2976,80,25,12,,6,2,14,18269,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
7084cb34-ce1f-42b9-8fa2-3389aeeb3ce5,1,Libraries & Demo,2,50000,12,3,371,5,0,0,,,2,11,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dbf744f-4377-47ef-b96d-88a70c649162,1,Social,2.8,10000,3596,15,372494,5963,2855,937,1,9,5,4,17047,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,1,92
85af680a-cd40-40ff-a1da-cc8101f484fd,1,Libraries & Demo,2.4,10000,21,3,1973,30,2,1,,,2,10,5504,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
bd27c79e-16f4-4bd5-91d3-99e33d1ef985,1,Books & Reference,1,1000,6,3,131,1,0,0,,,2,5,30727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
35b06e7b-76ba-4ed1-9234-8f2c5cc71962,1,Entertainment,2.7,1000,6112,24,710193,11591,6568,1781,,7,6,2,1327,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
14d7abd0-b3d1-44e2-af3f-f35ad0fc52cb,1,Lifestyle,2,1000,826,6,74320,1149,304,125,,2,2,14,618,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
ebe483d4-559a-4d08-bd2b-1b047406ce14,1,Arcade,2.8,10000,82,6,8339,98,20,7,,8,2,17,4187,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d848f8b2-f287-4c65-994b-c24b29d384bd,1,Puzzle,2.1,1000,345,6,30752,458,220,91,1,3,2,10,29154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4719053d-3052-4cd4-9553-ad61af91fb81,1,Entertainment,2.6,10000,377,3,38081,471,217,63,1,3,4,12,11293,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,0,0,51.11111111
5741daa6-e273-42f0-ab13-01c40b107cc3,1,Media & Video,2.8,1000,856,5105,80807,1141,467,136,6,,2,2,30113,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,7,2,0,1,1,88
3c9487a5-163c-4858-8c1c-8df58fb4b09c,1,Social,2.8,1000,67,3,7459,122,30,15,,,6,,66571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
9ba9828d-cf77-41f1-92ff-b39dd864f504,1,Adventure,2.7,1000000,2459,6,246593,3888,1738,508,2,5,2,,68513,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
e2c25720-cc50-4588-8b62-4f8373603b2a,1,Tools,2,1000,446,9,50390,866,408,157,1,1,2,3,27837,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
d57b6d65-81b6-4251-8a48-10c1f5db3994,1,News & Magazines,2.3,5000,1037,15,107469,1630,620,239,1,1,2,5,2086,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
f432d61e-6e53-44fc-82e1-a753e9a7cebb,1,Productivity,2.8,1000,85,3,19588,668,555,82,,3,2,17,1523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6baa8991-1128-4b87-abb2-1782de1473eb,1,Card,2.4,1000,630,9,63993,799,289,119,,5,2,12,31161,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
7088b53c-23e4-42af-9f24-5b8c8783dc8f,1,Casual,2.7,10000,12,3,569,10,0,0,,1,2,5,19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995d2cce-188e-4a73-a100-ac37a3169319,1,Lifestyle,2.5,5000,22,3,1137,29,4,2,,,2,3,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29f99530-8bf7-45f0-8a8a-fc210542bc4c,1,Entertainment,2.4,10000,574,12,65703,731,283,111,1,7,2,4,19674,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
ed7a87c2-fc7c-491e-b761-631b5ab9e6cf,1,Health & Fitness,1.2,1000,952,6,86036,1058,261,97,1,1,2,11,32650,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,51.11111111
75983934-108c-4f9c-88c6-d311df07a3a8,1,Puzzle,2.7,1000,843,6,74244,1006,412,169,1,3,5,10,17952,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
a6d62eac-ac3f-423f-ac96-f462dca0154f,1,Travel & Local,2.8,1000,1391,103,159578,1848,684,285,3,6,5,3,2561,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,50
4d9efee8-b285-4164-9f7a-429a59a08705,1,Media & Video,2.9,5000,41,3,1563,18,5,2,,,2,3,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
96cdd584-2e27-4a59-aa8d-b151a656c8d4,1,Education,1,1000,279,3390,22644,328,111,44,1,,2,1,8511,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
331ea710-7c65-4b04-b32e-4651a878e5cb,1,Finance,2.6,1000,97,9,10568,133,24,10,,7,2,,132310,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2ca78153-b6c3-494f-adf7-dc0f41e615b6,1,Photography,2.9,1000,287,6,25296,359,176,75,,3,2,,69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45e7b402-1836-42ec-bc53-8073701fd826,1,Business,2.6,5000,243,6,22691,380,157,66,,,3,1,29799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,51.11111111
acfd93ce-71db-475f-9fbb-fdff7a81057f,1,Communication,2.7,5000,27,3,7644,51,22,11,1,1,2,9,1816,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
6a6d32e2-13e5-4d46-859b-73a967b61919,1,Entertainment,2.9,5000,175,12,17746,258,92,36,,,2,7,1677,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
436b455c-82e8-47ed-87dc-cfb33b743cc6,1,Finance,2.8,5000,33,3,3320,28,2,1,,1,2,,66603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
ed104856-a699-4eb5-93d4-eda973c2fc9b,1,Education,2,5000,353,3,24155,369,180,45,6,1,2,11,636,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,6,0,0,0,2,50
