,rowID,Genre,UserRatings,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,jlint
5-Mar,3056,Entertainment,4.2,10000,51,74,6,7462,2,1,1,31
5-Mar,3057,Arcade,3.7,10000,92,3186,515,380948,0,4,24,755
5-Mar,3061,Puzzle,3.6,10000,92,284,3,48843,1,2,5,130
5-Mar,3063,Puzzle,4,10000,92,1925,6,235666,0,5,7,582
5-Mar,3064,Entertainment,3.2,10000,51,96,3,10686,0,0,2,27
5-Mar,3065,Puzzle,4.2,5000,92,1315,9,127322,2,1,5,405
5-Mar,3066,Puzzle,4.4,10000,0,352,6,33643,0,1,8,110
5-Mar,3067,Puzzle,4.1,50000,51,897,12,68402,0,7,7,152
5-Mar,3068,Puzzle,4.3,100000,51,114,5114,11688,0,0,9,26
5-Mar,3070,Books & Reference,4.7,5000,51,224,3378,18939,0,0,6,47
5-Mar,3071,Communication,3.8,10000,100,2683,12,290109,10,0,6,841
5-Mar,3072,Puzzle,3.8,50000,92,1405,6,145303,0,3,18,287
5-Mar,3073,Music & Audio,4.7,1000,50,1946,9,207027,4,2,1,653
5-Mar,3076,Lifestyle,4.1,1000,80,2313,12,227053,14,2,11,596
5-Mar,3086,Casual,3.9,1000,92,552,6,73318,0,2,12,140
5-Mar,3087,Music & Audio,4.1,1000,51,736,6,61738,1,1,4,150
5-Mar,3088,Business,4.7,1000,51,955,12,80356,1,2,4,267
5-Mar,3090,Productivity,4.2,10000,50,766,9,122869,3,1,14,568
5-Mar,3091,Medical,3.8,10000,92,479,6,65349,3,1,4,126
5-Mar,3092,Business,4,50000,50,1688,13,286971,3,1,11,637
5-Mar,3098,News & Magazines,3.3,1000,50,1764,12,198611,2,1,11,654
5-Mar,3099,News & Magazines,3.2,1000,92,613,6,76486,0,1,4,167
5-Mar,3100,News & Magazines,4.2,1000,92,613,6,76639,0,1,9,167
5-Mar,3102,Education,4.8,1000,92,1921,9,326807,0,4,2,696
5-Mar,3103,Education,4.8,1000,92,1921,9,326807,0,4,10,696
5-Mar,3253,Shopping,3.6,1000,50,1977,24,277652,6,1,1,464
5-Mar,3255,News & Magazines,5,1000,51,358,9,42976,1,0,2,84
5-Mar,3259,Music & Audio,4.3,1000,51,1213,15,137316,0,6,3,394
5-Mar,3280,Finance,4.7,1000,51,255,9,33969,0,0,10,91
5-Mar,3289,Books & Reference,5,1000,100,1269,3477,142725,0,1,2,545
5-Mar,3297,Books & Reference,4.4,1000,51,118,3,13053,5,0,4,23
5-Mar,3300,Books & Reference,4.8,1000,51,118,3,13053,5,0,9,23
5-Mar,3301,Books & Reference,4.7,1000,51,118,3,13053,5,0,9,23
5-Mar,3302,Books & Reference,4.8,1000,51,118,3,13053,5,0,3,23
5-Mar,3303,Books & Reference,4.2,1000,51,118,3,13053,5,0,2,23
5-Mar,3304,Books & Reference,4.8,1000,51,118,3,13053,5,0,1,23
5-Mar,3305,Books & Reference,4.9,1000,51,118,3,13053,5,0,3,23
5-Mar,3307,News & Magazines,3.7,1000,92,613,6,76639,0,1,2,167
5-Mar,3311,Music & Audio,4.3,1000,51,574,9,55692,0,2,3,160
5-Mar,3312,Books & Reference,4.4,5000,51,270,3,27051,4,1,5,82
5-Mar,3332,Music & Audio,4.6,1000,51,569,12,55307,0,2,11,156
5-Mar,3348,News & Magazines,3.3,1000,92,612,6,76447,0,1,2,167
5-Mar,3351,Tools,3.4,5000,51,1410,18,133421,4,2,6,385
5-Mar,3352,Finance,4.2,1000,51,226,12491,17225,0,0,2,64
5-Mar,3353,Media & Video,3.9,1000,51,2235,18,267731,0,5,11,661
5-Mar,3354,Entertainment,4.1,1000,92,613,6,76486,0,1,1,167
5-Mar,3355,Finance,4.3,1000,51,114,3,6339,1,0,4,18
5-Mar,3357,Books & Reference,4.5,1000,51,118,3,13053,5,0,3,23
5-Mar,3358,Books & Reference,4.2,1000,100,1269,3477,142725,0,1,1,545
5-Mar,3360,Books & Reference,4.4,1000,51,118,3,13053,5,0,3,23
5-Mar,3361,Books & Reference,4.5,1000,51,118,3,13053,5,0,5,23
5-Mar,3362,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
5-Mar,3363,Books & Reference,4.6,1000,50,156,6,18119,4,1,2,1126
5-Mar,3364,Books & Reference,4.7,1000,51,118,3,13053,5,0,6,23
5-Mar,3365,Education,4.4,1000,50,257,6,35370,5,1,18,122
5-Mar,3367,Books & Reference,4.7,1000,51,118,3,13053,5,0,12,23
5-Mar,3368,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
5-Mar,3369,Books & Reference,4.7,1000,51,118,3,13053,5,0,5,23
5-Mar,3370,Books & Reference,4.7,1000,51,118,3,13053,5,0,5,23
5-Mar,3371,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
5-Mar,3372,Books & Reference,4.5,1000,51,118,3,13053,5,0,4,23
5-Mar,3373,Books & Reference,4.7,1000,51,118,3,13053,5,0,10,23
5-Mar,3374,Tools,4,1000,50,1197,9,399869,1,1,3,2308
5-Mar,3375,Books & Reference,4.4,1000,51,118,3,13053,5,0,9,23
5-Mar,3376,Books & Reference,4.5,1000,50,156,6,18119,4,1,3,1126
5-Mar,3377,Books & Reference,4.8,1000,51,118,3,13053,5,0,9,23
5-Mar,3378,Music & Audio,4.1,10000,50,306,12,29231,1,1,11,68
5-Mar,3379,Arcade,4.2,1000000,51,148,3,12639,0,1,6,61
5-Mar,3386,Education,3.4,1000,51,165,3,13515,0,0,9,41
5-Mar,3387,Sports,4.3,1000,51,968,9,91661,1,2,12,193
5-Mar,3388,Books & Reference,3.6,1000,0,77,3,9065,1,0,5,14
5-Mar,3389,Education,3.1,1000,51,165,3,13515,0,0,6,41
5-Mar,3390,Communication,4.1,10000,51,1727,9,152585,3,2,8,458
5-Mar,3391,Entertainment,4,10000,51,276,6,27127,0,1,6,105
5-Mar,3392,Education,3.7,10000,51,165,3,13515,0,0,3,41
5-Mar,3393,Communication,3.9,10000,100,1159,6,92560,0,2,1,234
5-Mar,3394,Education,3.6,50000,51,165,3,13515,0,0,6,41
5-Mar,3395,Entertainment,3.9,10000,51,590,12,66332,3,4,8,179
5-Mar,3397,Music & Audio,4.4,100000,51,282,6,26555,3,2,8,102
5-Mar,3398,Tools,3.7,5000,92,1950,18,210908,0,6,7,424
5-Mar,3399,Books & Reference,3.9,10000,51,132,18,7568,0,1,6,2
5-Mar,3400,Travel & Local,4,10000,100,463,6,77153,1,6,9,212
5-Mar,3401,Education,4.3,10000,92,1921,9,326807,0,4,10,696
5-Mar,3402,Education,4.5,10000,92,1921,9,326807,0,4,8,696
5-Mar,3403,Education,3.2,10000,51,1211,15,132666,0,5,5,371
5-Mar,3404,Music & Audio,4,5000,51,1179,41338,111223,0,6,3,343
5-Mar,3405,Personalization,4.4,5000,51,359,9,21996,0,0,6,79
5-Mar,3406,Music & Audio,4.4,5000,51,1179,41338,111161,0,6,7,343
5-Mar,3407,News & Magazines,4.1,10000,92,612,6,76184,0,1,3,161
5-Mar,3410,Education,3.5,50000,0,44,3,4115,0,0,3,3
5-Mar,3411,Health & Fitness,3.6,10000,92,984,6,102392,0,1,3,388
5-Mar,3412,Music & Audio,4.5,10000,92,967,6,110180,0,1,17,251
5-Mar,3413,Education,3.5,100000,51,1211,15,132659,0,5,9,371
5-Mar,3414,Books & Reference,4.7,100000,51,139,6,17165,1,1,19,25
5-Mar,3416,Music & Audio,4.1,50000,51,765,6,83436,0,2,5,223
5-Mar,3420,Communication,3.8,1000000,0,710,6,120151,0,18,3,639
5-Mar,3431,Music & Audio,4.7,1000,51,142,6,12464,0,0,4,34
5-Mar,3442,Lifestyle,3.2,1000,51,2028,309,211030,0,5,6,600
5-Mar,3444,Tools,4.4,1000,51,801,9,66807,3,1,16,210
5-Mar,3447,Business,3.6,1000,51,261,6,35565,1,2,11,121
5-Mar,3448,Action,4,10000,92,2379,9,238647,0,6,10,947
5-Mar,3451,Music & Audio,4,1000,51,1179,41338,111267,0,6,5,343
5-Mar,3452,Books & Reference,4,1000,92,529,6,70244,0,1,11,134
5-Mar,3458,Finance,4.1,10000,51,1301,15,138118,1,5,12,367
5-Mar,3459,Entertainment,3.8,1000,100,476,9,51252,6,2,19,195
5-Mar,3460,Entertainment,3.9,5000,92,594,6,79428,0,2,8,153
5-Mar,3461,Books & Reference,3.7,10000,50,724,6,65058,1,1,1,173
5-Mar,3462,Education,4.2,10000,51,591,9,60078,1,2,12,147
5-Mar,3463,Finance,4.3,50000,51,2792,99,344799,3,3,14,1218
5-Mar,3465,Entertainment,4.3,500000,51,594,9,63442,1,1,4,208
5-Mar,3466,Entertainment,3.4,100000,51,403,12,38818,0,2,1,105
5-Mar,3468,Music & Audio,3.3,1000,50,251,3,27148,3,5,2,85
5-Mar,3469,Media & Video,3.1,1000,92,12,3,1487,1,0,2,0
5-Mar,3473,Shopping,3.2,10000,50,702,12,72395,3,0,1,251
5-Mar,3474,Communication,3.5,10000,50,465,6,49205,4,1,16,112
5-Mar,3476,Books & Reference,4,10000,51,662,12,73033,2,5,2,211
5-Mar,3482,Lifestyle,4.2,10000,53,2783,15,358784,11,2,4,967
5-Mar,3484,Music & Audio,4.3,10000,51,614,6,62224,1,1,5,134
5-Mar,3495,Puzzle,4.5,50000,51,244,6,22365,1,1,6,107
5-Mar,3503,Strategy,4.4,1000000,92,3602,21,462977,0,2,14,1020
5-Mar,3512,Music & Audio,3.4,5000,50,620,6,64165,2,5,9,152
5-Mar,3516,News & Magazines,3.3,1000,51,499,9,55664,0,2,3,120
5-Mar,3517,News & Magazines,4.1,1000,51,5735,15,585701,1,3,3,1605
5-Mar,3519,Books & Reference,4.2,1000,92,1518,12,180986,0,6,2,462
5-Mar,3520,Music & Audio,4.1,1000,51,1179,41338,111257,0,6,7,343
5-Mar,3521,Photography,3.6,1000,50,1711,12,166287,1,2,1,439
5-Mar,3522,News & Magazines,4.9,1000,51,344,3,25344,0,4,5,101
5-Mar,3523,Tools,3.2,10000,51,770,17,145893,2,1,3,258
5-Mar,3525,Social,3.3,10000,50,563,5114,114613,8,4,5,153
5-Mar,3526,Business,4,1000,50,1085,12,104425,5,2,5,273
5-Mar,3528,News & Magazines,3.8,10000,51,5077,18,488108,2,3,7,1450
5-Mar,3531,Travel & Local,4.3,10000,51,57,3,4228,0,0,4,10
5-Mar,3532,Personalization,4.2,100000,0,824,9,92416,2,4,9,159
5-Mar,3534,News & Magazines,4.4,100000,92,1336,6,207455,0,4,41,506
5-Mar,3537,Transportation,3.2,10000,51,112,12,12775,0,1,4,29
5-Mar,3538,Music & Audio,3.5,10000,50,251,3,27154,3,5,7,85
5-Mar,3551,Education,4.3,1000,51,1722,9,163684,0,1,3,364
5-Mar,3554,Education,3.9,1000,51,975,24,118547,0,7,5,338
5-Mar,3556,Photography,4.8,1000,92,710,9,89060,0,3,17,166
5-Mar,3557,Books & Reference,4.3,1000,50,238,6,28958,0,3,1,99
5-Mar,3559,Education,4.8,1000,92,768,3,69376,0,1,18,155
5-Mar,3561,Education,3.5,5000,92,1195,27,160970,0,6,1,424
5-Mar,3562,Entertainment,4.5,1000,50,1040,15,102940,1,6,5,391
5-Mar,3563,Books & Reference,3.4,10000,51,288,6,26116,0,2,7,46
5-Mar,3565,Business,4.5,10000,50,970,6,84199,6,0,5,240
5-Mar,3579,Education,5,1000,51,116,6,9211,0,1,6,23
5-Mar,3583,Media & Video,4.2,1000,0,135,6,12315,0,0,17,58
5-Mar,3586,Entertainment,4.2,10000,92,651,6,82569,0,3,17,155
5-Mar,3588,Transportation,4.5,1000,50,509,12,45474,1,0,17,90
5-Mar,3589,Business,4.4,1000,51,180,6,14744,1,1,14,49
5-Mar,3590,Business,4.3,1000,51,201,6,15705,1,1,17,49
5-Mar,3591,Communication,3.8,100000,52,1568,9,174494,7,1,5,515
5-Mar,3592,Education,3.6,10000,0,398,6,38295,0,4,4,72
5-Mar,3593,Business,4.7,1000,51,12,6,480,0,0,2,0
5-Mar,3595,Entertainment,3.4,10000,92,575,6,74777,0,1,4,158
5-Mar,3596,Weather,4.1,10000,92,1318,6,206392,0,2,6,484
5-Mar,3601,Music & Audio,3.7,1000,51,1179,41338,111287,0,6,8,343
5-Mar,3603,News & Magazines,4.2,10000,51,901,6,93276,0,1,12,211
5-Mar,3605,Sports,4.1,500000,92,32,68458,1618,0,2,4,642
5-Mar,3606,Music & Audio,3.9,1000,92,1198,6,208511,0,2,9,495
5-Mar,3611,Media & Video,4.1,1000,50,558,6,52482,1,3,11,125
5-Mar,3614,Music & Audio,3.4,10000,50,1895,12,194206,4,1,4,488
5-Mar,3617,Music & Audio,3.7,50000,50,426,3,51840,0,3,11,115
5-Mar,3628,Music & Audio,4.5,50000,92,967,6,110180,0,1,4,251
5-Mar,3630,Music & Audio,4.2,5000000,50,1159,6,168333,0,2,7,488
5-Mar,3636,Music & Audio,4.5,5000,92,1783,15,207497,0,4,13,500
5-Mar,3637,Music & Audio,4.1,50000,51,1868,12,197433,0,0,5,1089
5-Mar,3639,Finance,4.4,1000,51,471,6,41875,0,2,17,73
5-Mar,3640,Books & Reference,4.6,1000,51,118,3,13053,5,0,4,23
5-Mar,3641,Education,3.2,5000,0,37,6,3081,0,2,17,2
5-Mar,3643,Music & Audio,4,1000,51,738,6,62495,1,1,4,150
5-Mar,3644,Books & Reference,4.6,1000,51,118,3,13053,5,0,4,23
5-Mar,3646,Books & Reference,4.7,1000,51,118,3,13053,5,0,15,23
5-Mar,3647,Books & Reference,4.4,1000,51,118,3,13053,5,0,16,23
5-Mar,3649,Books & Reference,4.2,5000,51,118,3,13053,5,0,5,23
5-Mar,3650,Libraries & Demo,4.7,1000,51,710,6,71953,0,0,15,5
5-Mar,3651,Books & Reference,4.4,1000,51,1884,15,220139,0,6,5,644
5-Mar,3652,Books & Reference,4.5,5000,51,240,3354,21811,1,0,20,53
5-Mar,3654,Books & Reference,4.7,5000,51,118,3,13053,5,0,12,23
5-Mar,3655,Comics,3.9,5000,51,142,12,12011,0,0,2,71
5-Mar,3657,Arcade,3.3,1000,0,624,6,43157,0,3,14,79
5-Mar,3658,Productivity,3.1,50000,51,1228,15,157357,0,4,5,375
5-Mar,3659,Books & Reference,4.2,10000,51,118,3,13053,5,0,1,23
5-Mar,3660,Finance,4.9,1000,50,6881,22,720667,0,2,7,2624
5-Mar,3661,Books & Reference,4.5,10000,51,118,3,13053,5,0,13,23
5-Mar,3662,Medical,3.7,10000,0,77,6,9870,0,5,4,27
5-Mar,3663,Education,3.6,10000,51,1275,18,144715,0,6,14,441
5-Mar,3664,Communication,3.1,5000,50,21,3,1018,0,0,14,5
5-Mar,3665,Tools,3.7,5000,0,60,3,3806,0,1,18,6
5-Mar,3666,Finance,4.4,100000,0,47,3,6259,0,0,4,18
5-Mar,3667,Finance,4.4,500000,51,90,3660,11371,0,0,4,45
5-Mar,3668,Books & Reference,4.9,1000,51,11,3,365,0,0,7,0
5-Mar,3669,Books & Reference,4.5,1000,51,118,3,13053,5,0,3,23
5-Mar,3670,Books & Reference,4.2,50000,51,270,3,27068,4,1,3,82
5-Mar,3671,Social,3,100000,50,38,3,2660,1,0,4,18
5-Mar,3672,Books & Reference,4.2,50000,51,270,3,27068,4,1,2,82
5-Mar,3690,News & Magazines,3.5,5000,92,613,6,76486,0,1,3,167
5-Mar,3691,News & Magazines,3.1,10000,92,575,6,74777,0,1,4,158
5-Mar,3695,Music & Audio,4.2,5000,51,568,9,55153,0,2,15,157
5-Mar,3696,Strategy,4.4,1000000,92,2226,15,260542,0,1,15,769
5-Mar,3698,Education,4.3,1000,51,39,6,3627,0,0,4,2
5-Mar,3700,Travel & Local,3.2,1000,51,168,9,14608,1,1,6,56
5-Mar,3702,Social,4.1,5000,50,907,15,82556,4,4,5,176
5-Mar,3705,Entertainment,3.1,5000,51,157,12,16302,0,0,3,63
5-Mar,3710,Books & Reference,4.6,1000,51,655,6,76477,0,2,11,475
5-Mar,3712,Action,3.6,5000,100,3335,12,401046,2,2,3,784
5-Mar,3713,Business,3.8,100000,50,1712,9,295571,2,1,8,772
5-Mar,3714,Shopping,3.9,10000,92,1896,6,213458,0,4,8,550
5-Mar,3715,Tools,3.6,100000,92,1080,6,132800,0,2,3,290
5-Mar,3716,Health & Fitness,4.3,5000000,50,3768,12,381955,0,2,14,802
5-Mar,3718,Personalization,4.1,10000,0,11,3,2131,0,0,5,2
5-Mar,3719,Travel & Local,4.7,10000,51,94,5098,11783,0,1,5,56
5-Mar,3720,Tools,4,5000,51,123,6,13016,0,0,5,52
5-Mar,3721,Arcade,4.1,5000,51,21,3,1376,2,0,5,0
5-Mar,3722,Personalization,3.8,10000,51,210,3354,16692,0,0,5,44
5-Mar,3723,Personalization,3.1,10000,0,10,3,1361,0,0,1,3
5-Mar,3724,Tools,4.2,10000,50,106,5111,9692,2,2,5,39
5-Mar,3728,Tools,4.4,1000,0,46,3,2970,0,0,1,2
5-Mar,3729,Tools,3.9,1000,0,82,6,4861,0,2,8,25
5-Mar,3730,Communication,4.6,10000,51,50,9,4567,0,1,6,12
5-Mar,3731,Tools,3.8,10000,51,166,6,13984,0,1,4,57
5-Mar,3732,Business,4.1,10000,92,12,3,1487,1,0,4,0
5-Mar,3733,Music & Audio,4.6,5000,0,25,3,1788,0,1,4,10
5-Mar,3734,Tools,3.8,10000,51,127,4953,13030,0,2,11,38
5-Mar,3735,Health & Fitness,3.6,10000,92,668,9,79867,0,1,11,156
5-Mar,3736,Casual,3.9,5000000,51,1067,6,107945,3,5,9,391
5-Mar,3737,Personalization,4,100000,0,317,6,29142,0,2,5,53
5-Mar,3739,Action,4.6,5000000,50,2566,6,263836,1,1,14,919
5-Mar,3741,Arcade,3.1,10000,51,131,6,14137,0,0,12,56
5-Mar,3742,Social,3.1,10000,51,163,9,13793,1,1,7,57
5-Mar,3743,Lifestyle,4.7,5000,51,52,3,4549,0,0,4,20
5-Mar,3744,Entertainment,4,10000,0,8,3,199,0,1,18,0
5-Mar,3745,Tools,4.4,5000,51,45,3,2393,4,0,10,4
5-Mar,3746,Business,3.2,1000,92,12,3,1487,1,0,2,0
5-Mar,3747,Personalization,4.2,5000,0,53,3,3104,0,0,1,6
5-Mar,3749,Health & Fitness,4.6,500000,51,961,9,105494,2,3,5,243
5-Mar,3751,Entertainment,4.1,1000,0,22,3,1436,0,0,7,6
5-Mar,3753,Tools,4,5000,51,52,3535,4892,0,0,2,21
5-Mar,3754,Tools,4.4,1000,0,60,9,6106,1,0,3,28
5-Mar,3755,Tools,3.8,5000,51,185,3354,15067,0,0,3,41
5-Mar,3756,Social,4.1,5000,50,51,6,3417,6,1,3,5
5-Mar,3757,Lifestyle,3,1000,50,13,6,1707,0,0,2,0
5-Mar,3758,Lifestyle,4.7,1000,0,25,3,1286,0,0,2,0
5-Mar,3759,Books & Reference,4.4,100000,51,1084,6,81195,0,2,3,156
5-Mar,3763,Communication,4.7,1000,50,100,6,10555,5,0,1,37
5-Mar,3766,Business,4.3,1000,51,32,3,4158,0,0,5,1
5-Mar,3767,Communication,4.2,1000,50,13,6,671,2,0,4,2
5-Mar,3768,News & Magazines,4.5,1000,51,15,6,514,1,0,9,1
5-Mar,3769,Business,4,5000,51,182,3354,15408,0,0,3,41
5-Mar,3770,Education,4.1,100000,92,1603,6,176539,2,5,1,466
5-Mar,3771,Puzzle,4.5,5000,0,770,6,57903,0,4,8,256
5-Mar,3772,Education,3.4,1000,0,23,3,3201,0,0,2,9
5-Mar,3773,Tools,3.2,1000,51,86,3,9261,0,1,4,40
5-Mar,3774,Tools,3.9,1000,0,29,3,2250,0,0,2,11
5-Mar,3775,Travel & Local,3.9,1000,50,80,5095,8076,2,1,9,31
5-Mar,3776,Entertainment,3.1,1000,51,102,6,8583,0,1,1,52
5-Mar,3778,News & Magazines,3.1,1000,51,38,3,6098,2,0,3,4
5-Mar,3780,Books & Reference,4,50000,92,1518,12,180984,0,6,4,462
5-Mar,3781,Medical,3.8,100000,51,638,9,55062,0,1,2,195
5-Mar,3782,Music & Audio,3.8,100000,51,765,6,83436,0,2,2,223
5-Mar,3783,Communication,4.1,100000,50,1254,4933,101518,8,1,4,278
5-Mar,3784,Communication,3.1,1000,51,186,3357,15074,0,0,6,41
5-Mar,3787,Personalization,4.7,1000,51,89,3466,6551,0,0,2,40
5-Mar,3788,Tools,4.3,1000,51,161,9,13907,0,1,5,57
5-Mar,3792,Music & Audio,4.1,50000,50,2688,9,289570,0,3,7,864
5-Mar,3793,News & Magazines,4.2,50000,100,3229,15,384372,6,1,6,760
5-Mar,3794,Entertainment,4.4,100000,92,1100,9,120286,1,2,2,264
5-Mar,3795,Business,3.8,100000,92,1970,12,211794,1,4,4,805
5-Mar,3803,Music & Audio,4.3,5000,92,1387,5795,160673,0,4,3,357
5-Mar,3805,Music & Audio,4.3,50000,92,2013,9,265476,1,2,4,645
5-Mar,3806,Business,3.7,100000,51,1085,9,102510,0,3,2,470
5-Mar,3813,Music & Audio,4.3,100000,92,242,6,43722,0,1,2,83
5-Mar,3814,Books & Reference,3.7,100000,51,4278,18,448604,0,3,21,1049
5-Mar,3815,Books & Reference,4.5,50000,51,118,3,13034,5,0,4,23
5-Mar,3816,News & Magazines,4.3,50000,92,4337,30,544048,0,8,1,1163
5-Mar,3818,Music & Audio,4.2,100000,51,675,12,64727,0,2,3,142
5-Mar,3819,Travel & Local,3.7,10000,92,519,9,55858,3,7,1,228
5-Mar,3820,Transportation,4.3,50000,100,342,6,49681,2,4,1,115
5-Mar,3826,Casino,4,10000,92,1088,9,129134,0,3,9,350
5-Mar,3827,Education,4.1,50000,92,624,9,84146,0,6,38,194
5-Mar,3828,Education,4.3,100000,51,254,6,27161,3,2,4,82
5-Mar,3829,Casual,3.9,50000,51,567,5032,54541,1,1,8,164
5-Mar,3830,Tools,4.2,50000,51,74,5111,6791,0,1,2,21
5-Mar,3831,Tools,4.4,50000,51,166,6,13392,0,1,1,64
5-Mar,3833,Music & Audio,4.3,10000,92,967,6,110180,0,1,3,251
5-Mar,3834,Lifestyle,4.4,50000,92,1880,6,226880,2,1,1,288
5-Mar,3835,Tools,4.3,50000,0,228,6,18141,0,0,1,57
5-Mar,3837,Personalization,3.4,1000,0,10,3,347,0,0,4,0
5-Mar,3840,Entertainment,3.5,1000,51,27,3,1754,0,0,40,2
5-Mar,3841,Education,4.3,100000,92,3876,12,424274,0,3,6,734
5-Mar,3843,Adventure,3.9,100000,92,1076,3,113720,0,3,5,304
5-Mar,3844,Books & Reference,4.6,100000,51,270,3,27068,4,1,6,82
5-Mar,3845,Entertainment,4,100000,51,574,12,55626,0,2,2,160
5-Mar,3846,Arcade,3.3,100000,0,55,12,5370,0,5,3,19
5-Mar,3847,Business,3,500000,86,1459,9,149482,7,3,4,515
5-Mar,3848,Lifestyle,4.5,100000,51,95,9,10431,0,6,1,41
5-Mar,3850,Personalization,3.9,1000,51,161,6,14196,0,1,2,58
5-Mar,3853,Education,4.8,1000,50,1608,15,177784,0,0,3,623
5-Mar,3857,News & Magazines,4.1,100000,100,3460,15,405351,6,1,2,801
5-Mar,3859,Music & Audio,4.4,100000,50,101,12,11775,3,5,1,47
5-Mar,3864,Tools,3.7,1000,51,114,3,12390,1,0,3,46
5-Mar,3866,Personalization,4.7,1000,0,65,6,8715,0,0,1,8
5-Mar,3870,Casual,3,5000,51,72,3,8337,0,0,2,16
5-Mar,3871,Arcade,4.2,100000,51,150,3,13952,0,1,2,65
5-Mar,3872,Music & Audio,4,10000,95,2345,12,279949,11,1,1,437
5-Mar,3873,Productivity,3.6,500000,51,2827,21,307157,0,1,5,960
5-Mar,3874,Business,4.4,100000,51,663,6,58119,1,1,3,152
5-Mar,3876,Entertainment,4,100000,51,625,6,64986,7,4,17,164
5-Mar,3877,Lifestyle,4.7,1000,51,89,3466,6552,0,0,5,40
5-Mar,3878,Entertainment,4,1000,51,97,6,8478,0,0,26,52
5-Mar,3879,Tools,4.4,1000,0,459,6,27949,0,0,8,62
5-Mar,3882,Tools,4.4,1000,0,105,6,5838,1,1,6,26
5-Mar,3884,Communication,4.1,5000,50,34,3,13658,2,0,2,11
5-Mar,3885,Communication,4,5000,0,37,3,5687,0,2,1,9
5-Mar,3886,Communication,4.1,5000,51,135,6,12858,0,0,1,36
5-Mar,3887,Health & Fitness,4.4,500000,50,2767,25,296706,1,2,2,765
5-Mar,3890,Tools,3.6,10000,51,109,3,10131,2,0,4,27
5-Mar,3891,Tools,4.2,5000,0,36,6,2561,0,0,1,8
5-Mar,3892,Music & Audio,4.5,1000,51,99,6,8077,1,1,5,38
5-Mar,3893,Productivity,3.4,10000,50,78,6,8931,1,1,2,22
5-Mar,3895,Personalization,3.9,5000,0,49,3,4177,0,2,5,31
5-Mar,3896,Comics,4.8,5000,51,61,9,3595,0,2,1,11
5-Mar,3897,Productivity,4,1000,51,94,5098,11783,0,1,2,56
5-Mar,3898,Entertainment,3.9,1000,0,8,6,156,0,0,2,0
5-Mar,3899,Tools,4,5000,0,55,3,5027,3,0,3,27
5-Mar,3902,Productivity,4.9,1000,0,60,6,6434,0,0,4,21
5-Mar,3904,Weather,4.4,1000000,50,1073,6,100045,4,1,2,407
5-Mar,3905,Strategy,4.6,1000000,51,1457,9,168407,3,1,4,272
5-Mar,3906,Communication,4.5,1000000,51,873,9,60699,4,0,1,196
5-Mar,3907,Education,4.2,50000,0,30,3,1839,0,1,2,11
5-Mar,3908,Business,4.5,1000000,50,5861,22,457735,2,4,1,1200
5-Mar,3911,Sports,4.3,5000,51,83,6,7929,0,1,1,34
5-Mar,3912,Tools,3.2,10000,51,199,3354,15708,0,0,3,47
5-Mar,3913,Tools,4.3,10000,51,69,3,4558,0,0,10,7
5-Mar,3914,Media & Video,3.9,10000,51,46,3,4496,0,1,10,12
5-Mar,3915,Communication,3.8,10000,50,65,3,4343,2,0,10,16
5-Mar,3916,Sports,4.3,10000,0,65,3,4149,0,0,10,16
5-Mar,3919,Lifestyle,4.3,5000,51,246,5114,24066,1,2,2,66
5-Mar,3920,Comics,4.7,1000,51,34,6,1706,0,0,7,2
5-Mar,3921,Tools,4,10000,50,227,3351,13807,0,0,5,60
5-Mar,3922,Education,3.6,10000,51,40,3,3275,0,0,5,2
5-Mar,3923,Tools,3.3,5000,51,85,9,6222,2,1,5,18
5-Mar,3926,Education,4.6,10000000,51,4618,12,512108,1,5,12,1347
5-Mar,3928,Communication,3.6,1000,51,169,6,15178,0,1,8,62
5-Mar,3929,Communication,3.8,10000,50,63,9,5109,2,0,16,9
5-Mar,3930,Tools,4,10000,0,27,3,2315,0,0,2,12
5-Mar,3931,Productivity,3.9,10000,51,85,6,8416,0,0,1,27
5-Mar,3932,Finance,4,5000,51,57,3,2735,3,0,2,4
5-Mar,3933,Puzzle,4.2,10000,0,29,3,1962,0,0,6,3
5-Mar,3934,Tools,4.1,10000,0,46,3,4739,4,1,3,12
5-Mar,3935,Tools,4.3,10000,0,6,3,284,0,0,18,0
5-Mar,3936,Productivity,3.6,10000,51,23,3,3227,1,1,24,10
5-Mar,3938,Lifestyle,3.4,10000,51,91,3,8557,0,1,2,44
5-Mar,3939,Health & Fitness,3.3,10000,0,56,3,4099,0,0,2,4
5-Mar,3940,Lifestyle,3.4,10000,0,19,3,853,0,2,3,4
5-Mar,3941,Health & Fitness,3.3,50000,51,76,6,7142,0,0,8,11
5-Mar,3944,Weather,3.6,50000,51,20,3,1434,0,0,18,2
5-Mar,3946,Libraries & Demo,4.5,10000,0,17,6,1172,0,1,4,0
5-Mar,3947,Tools,4.1,10000,92,207,9,40409,0,1,9,81
5-Mar,3948,Communication,4.4,10000,50,51,6,6381,4,0,3,13
5-Mar,3949,Tools,3.9,10000,51,49,9,4933,0,0,5,41
