AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Battle On The Sea for Tablet,Puzzle,3.7,50000,0,92,305,12,99211,1,7,0
Guess the shape Quiz game,Puzzle,3.6,10000,0,51,189,3679,65113,1,7,0
Wood Bridges Free,Puzzle,3.6,1000000,0,51,467,3,156826,0,5,0
Bouncy Ball,Puzzle,4.1,10000000,0,92,822,15,350234,0,7,0
4444,Puzzle,3.1,100000,0,92,216,9,101110,0,7,0
Chess Clock,Puzzle,4.3,100000,0,0,184,6,97610,0,4,0
Shogi Problem of Yamakawa,Puzzle,3.9,10000,0,92,482,6,294605,0,12,0
? ?n Quan 2014 (O an quan),Puzzle,4.2,50000,0,92,255,9,212552,0,6,0
Feed That Dragon,Puzzle,3.8,50000,0,50,951,6,327121,0,4,0
Amusing Bricks(Free),Puzzle,3.6,50000,0,51,428,12,120754,1,2,0
??-????(Chinese Chess),Puzzle,4.1,500000,0,0,240,15,99601,0,2,0
???????? ?????? ?????,Puzzle,4.2,50000,0,92,808,9,329010,3,2,0
World WordSearch,Puzzle,3.5,10000,0,51,680,3672,252410,0,6,0
Who Knows It? (QUIZ),Puzzle,3.3,10000,0,92,226,18,83042,0,2,0
Light Up Christmas,Puzzle,4.1,10000,0,92,415,6,304457,0,2,0
Words With Crosses,Puzzle,3.6,100000,0,51,92,6,27263,0,1,0
Pocket Railroad,Puzzle,4,1000000,0,92,1145,15,408407,0,4,0
Mysteriez: Hidden Numbers,Puzzle,3.9,100000,0,51,249,6,69914,0,8,0
Color Chain Reaction,Puzzle,3.9,10000,0,51,570,12,206919,0,6,0
ExtremeTypist,Puzzle,3.6,10000,0,51,30,6,5689,0,0,0
Words,Puzzle,4.1,10000000,0,92,1015,9,574210,0,8,0
2048,Puzzle,4.2,1000000,0,0,88,6,49164,0,4,0
5x5 logic game,Puzzle,3.6,10000,0,51,133,9,50824,0,1,0
????,Puzzle,4,50000,0,52,545,12,160770,8,7,0
???????????????? HD,Puzzle,3.8,50000,0,52,386,12,148277,0,11,0
AndroMaze,Puzzle,3.9,10000,0,0,15,3,4842,0,2,0
??????,Puzzle,4.3,50000,0,50,226,6,80892,3,1,0
Temple Jewels,Puzzle,4.1,100000,0,51,106,6,18334,0,5,0
Jelly Bomber,Puzzle,3.8,10000,0,92,1433,15,541028,0,9,0
Recite Pi,Puzzle,4.2,10000,0,0,1,3,923,0,0,0
100 Doors : Aliens Space,Puzzle,4.4,1000000,0,51,243,6,84849,0,5,0
TileFun Slide Puzzle,Puzzle,4.1,50000,0,0,22,3,3296,1,1,0
Bubble shooter game,Puzzle,3.8,100000,0,92,347,6,239579,4,1,0
Nexus Online Chess Multiplayer,Puzzle,4,50000,0,51,438,21,193282,0,5,0
Roombreak : Escape Now!!,Puzzle,4.2,100000,0,51,271,9,116831,2,0,0
Stickman Mystery castle,Puzzle,3.8,100000,0,92,124,9,39117,0,10,0
Stickman Secret of the pyramid,Puzzle,3.9,50000,0,92,124,9,39117,0,10,0
Stickman Mortal experiment,Puzzle,3.8,100000,0,92,124,9,39117,0,10,0
Stickman Death picnic,Puzzle,3.7,100000,0,92,124,9,39117,0,10,0
Stickman Crime in hospital,Puzzle,3.6,100000,0,92,124,9,39117,0,10,0
Stickman Night at the museum,Puzzle,3.2,100000,0,92,124,9,39117,0,10,0
Pingu's Quest,Puzzle,3.4,100000,0,92,83,5098,25917,0,8,0
Atlantis Adventure: match - 3,Puzzle,4.2,1000000,0,92,612,12,202781,1,6,0
Scissors Button Cutter,Puzzle,3.5,10000,0,92,288,12,112756,0,6,0
MatchUp : Exercise your Memory,Puzzle,4.3,1000000,0,92,1042,9,578439,0,8,0
Checkers,Puzzle,4.3,10000000,0,92,1085,12,584199,0,9,0
Quem quer ser rico? M£sica,Puzzle,3.8,100000,0,51,81,3,18297,0,0,0
Ai la trieu phu am thanh,Puzzle,3.8,10000,0,92,282,173,102637,0,7,0
Whizzy Kids,Puzzle,3.7,50000,0,92,0,6,1707,1,0,0
Tamil Crorepati Quiz Game,Puzzle,4.1,10000,0,92,462,6,363275,0,1,0
twelve - puzzle game *Free,Puzzle,4.3,10000,0,92,409,12,293329,0,10,0
GS Haf?za Oyunu,Puzzle,4.4,10000,0,0,3,3,2356,0,1,0
Kids Memory,Puzzle,3.5,50000,0,51,32,6,8292,0,1,0
Violetta Memory Games,Puzzle,4,50000,0,92,163,3,128894,0,4,0
Blendoku,Puzzle,4.4,1000000,0,92,595,6,180313,1,5,0
TikiJeweled,Puzzle,4,100000,0,50,156,3,48112,0,2,0
Guess that Picture 2,Puzzle,4.2,50000,0,92,436,12,154873,0,7,0
Lexathon? word jumble,Puzzle,4.4,500000,0,92,1237,12,399650,0,8,0
Holiday Mahjong Deluxe Free,Puzzle,4,10000,0,0,51,6,8721,0,8,0
247 Sudoku,Puzzle,4.2,10000,0,92,62,6,19782,0,9,0
Wuzzit Trouble,Puzzle,4,10000,0,51,270,6,86747,0,5,0
Cryptica Lite,Puzzle,4.3,100000,0,51,177,9,29551,1,2,0
Tower Bloxx:My City,Puzzle,3.8,1000000,0,50,843,16,330286,0,9,0
Kids Shapes Game Lite,Puzzle,4.1,100000,0,0,85,6,45559,0,8,0
Chip Chain,Puzzle,4.4,500000,0,92,1026,21,479866,0,6,0
Food Memo Match for Kids FREE,Puzzle,3.8,10000,0,92,359,12,274382,0,1,0
Xmas Match Game for Kids FREE,Puzzle,3.9,10000,0,51,52,9,10296,0,1,0
Fun Puzzle For Kids,Puzzle,3.9,50000,0,92,447,12,323079,0,8,0
Car Memo Match for Kids FREE,Puzzle,3.8,100000,0,51,52,9,10296,0,1,0
Cognitile,Puzzle,4,10000,0,92,283,12,71815,0,7,0
Kids Puzzle: Animals Jigsaw,Puzzle,3.5,100000,0,0,22,6,6832,0,1,0
Hidden FREE Valley of Fear 2,Puzzle,4.3,100000,0,92,411,9,150093,0,9,0
Cake Shop,Puzzle,3.6,50000,0,51,62,9,37228,0,1,0
ShogiProblem of Ichihara 2nd,Puzzle,4.4,10000,0,92,486,9,297032,0,12,0
Portalize,Puzzle,4.3,100000,0,51,72,6,15720,0,6,0
Hidden Object,Puzzle,4.1,5000000,0,92,1006,9,571628,0,8,0
Birzzle,Puzzle,4.3,1000000,0,50,429,12,139030,0,10,0
Bluetooth Tic Tac Toe Free,Puzzle,3.5,50000,0,51,76,6,21683,2,1,0
Girls Games for Christmas,Puzzle,3.7,100000,0,51,131,6,88833,0,2,0
Tapadoo: tap to solve puzzles,Puzzle,3.5,50000,0,51,50,376,13278,6,4,0
La Prueba del Tonto,Puzzle,3.2,1000000,0,92,1227,21,616253,0,7,0
Marbles 3D,Puzzle,3,10000,0,51,212,6,71654,0,1,0
Kviz!,Puzzle,4.3,100000,0,51,182,9,99544,0,4,0
"X and 0, TicTacToe",Puzzle,3.6,10000,0,92,127,6,46822,0,1,0
Number Munchers - Free,Puzzle,2.2,50000,0,0,8,3,2063,0,1,0
Firearms Puzzle,Puzzle,3.8,10000,0,50,142,5111,39292,0,1,0
Qwert's Amazing Adventure,Puzzle,3.6,10000,0,0,2,21,7645,0,1,0
Tap'n'Craft,Puzzle,3.3,100000,0,51,336,12,98647,0,7,0
Redstone Simulator ???? ?????,Puzzle,3.7,10000,0,92,1137,15,420666,0,9,0
Mastermind Blast'yer'mind!,Puzzle,3.9,10000,0,51,40,3,10517,0,1,0
Human Body - 100Q Quiz,Puzzle,4,50000,0,50,221,3381,69637,0,2,0
Mahjong Solitaire,Puzzle,3.7,10000,0,92,536,6,382892,2,3,0
Japanese Crossword,Puzzle,3.6,100000,0,50,191,5117,62333,0,3,0
Ultimate-4,Puzzle,3.4,10000,0,92,435,9,205516,0,4,0
Royal Escape,Puzzle,4.2,100000,0,92,533,19,207321,0,7,0
????,Puzzle,2.6,10000,0,0,1,3,1651,0,0,0
Binoxxo,Puzzle,4.3,10000,0,0,199,16,114949,0,4,0
Chick Kitchen ~Omikuji~,Puzzle,4.1,100000,0,92,378,15,146744,1,5,0
Train Legend,Puzzle,3.7,500000,0,50,1062,12,347259,1,7,0
Right Wrong Top Free Word Game,Puzzle,3.4,10000,0,92,715,12,452031,0,5,0
PEEP Hide and Peep,Puzzle,3.7,10000,0,92,67,6,21596,0,9,0
PEEP Paint Splat,Puzzle,3.6,10000,0,92,67,6,21596,0,9,0
PEEP Quack's Apples,Puzzle,3.8,10000,0,92,67,6,21596,0,9,0
Kids Play Games,Puzzle,3.1,10000,0,50,30,5114,10554,1,0,0
World Escape,Puzzle,4.2,1000000,0,92,513,16,204530,0,8,0
Beat the Chimp,Puzzle,4.2,100000,0,51,103,6,22246,0,2,0
Character Quiz,Puzzle,3.7,100000,0,51,58,6,16716,0,1,0
Tap In Free,Puzzle,4.2,10000,0,92,226,3,49829,0,4,0
Logo Quiz Cars Answers,Puzzle,3.8,50000,0,92,193,6,196773,0,5,0
Christmas Matching,Puzzle,3.8,50000,0,92,305,9,179168,0,5,0
Play Flags (quiz),Puzzle,3.8,50000,0,92,84,3,41726,0,1,0
Treasures of the Deep,Puzzle,3.8,100000,0,100,1741,79276,548625,1,4,0
Tiny Hope Free,Puzzle,3.9,100000,0,92,562,9,215251,0,5,0
Learn Music Maj Scale Notes: A,Puzzle,3.4,10000,0,0,4,3,5194,0,0,0
Diamond Deluxe,Puzzle,4.2,500000,0,92,0,0,0,3,0,0
Logo Quiz Free,Puzzle,3.7,50000,0,92,415,6,316849,0,3,0
Descrambler,Puzzle,3.6,50000,0,51,18,3,5710,0,0,0
Transport Puzzle Woozzle,Puzzle,3.8,10000,0,51,82,3,20071,0,2,0
Wild Party Bingo FREE social,Puzzle,4.3,10000,0,92,1173,18,527548,1,5,0
Word Hex FREE,Puzzle,4.1,10000,0,51,287,9,80397,0,7,0
Trucks Puzzles,Puzzle,3.4,10000,0,92,447,12,322926,0,10,0
Hidden Objects,Puzzle,3.9,500000,0,92,868,9,326910,1,4,0
Evil Genius Escape,Puzzle,3.6,10000,0,92,543,12,334759,0,10,0
La Prueba del Torpe,Puzzle,2.8,500000,0,92,549,6,371638,0,3,0
TodyMody,Puzzle,4.1,10000,0,51,354,9,105405,0,6,0
Word Super: Word Search Game,Puzzle,4.3,100000,0,50,673,6,218282,0,6,0
McPlay?,Puzzle,3.4,500000,0,92,831,15,458042,0,9,0
Crystal Island,Puzzle,4.3,100000,0,51,332,12,112839,0,8,0
"4 Imagenes, Una Palabra",Puzzle,4.1,100000,0,92,157,6,78005,0,1,0
Ultimate Music Quiz (Beta),Puzzle,3.1,10000,0,50,186,3,54148,0,3,0
B?t Ch? - Duoi Hinh Bat Chu,Puzzle,4.3,1000000,0,92,203,12,140931,0,1,0
Fruits Link 3,Puzzle,4,100000,0,50,422,6,99630,2,2,0
LinkLines,Puzzle,4,10000,0,92,123,9,44240,0,1,0
Parking 3D,Puzzle,3.9,1000000,0,92,434,6,243985,1,6,0
????? ??????? ????? ???,Puzzle,3.6,10000,0,51,45,3378,17499,0,1,0
Vocabulary Trainer (tCN/EN)Beg,Puzzle,3.8,10000,0,51,70,3,13260,0,0,0
Sudoku,Puzzle,3.6,100000,0,92,1348,19,597865,3,3,0
4 Pics 1 Song,Puzzle,4.2,5000000,0,100,1372,41344,415280,1,7,0
Blitz Block Robo,Puzzle,3.3,10000,0,0,391,12,202138,0,9,0
EQ Test,Puzzle,3.7,10000,0,92,1000,22,518210,1,4,0
Colorex Battle,Puzzle,3.8,10000,0,51,72,3,15520,0,6,0
Fleximino Battle,Puzzle,4.1,10000,0,51,85,3,17025,0,6,0
Monorail Lite,Puzzle,3.4,100000,0,92,260,12,64937,0,7,0
Le P'tit Bac (Nouveau),Puzzle,2.9,1000000,0,51,201,6,80260,0,2,0
Tik Tak - saving chicks game,Puzzle,3.6,10000,0,51,492,12,131374,0,8,0
Tic Tac Toe,Puzzle,3.7,500000,0,92,178,9,56913,1,2,0
Weed Differences Lite,Puzzle,3.9,100000,0,51,15,3,4622,7,1,0
De Slimste Mens ter Wereld,Puzzle,3.9,100000,0,51,1156,18,392534,3,3,0
Phone 4 Kids,Puzzle,3.6,100000,0,100,1392,16,573053,0,9,0
Take ten! (school seeds),Puzzle,4,100000,0,92,250,9,110003,1,1,0
????,Puzzle,4.2,100000,0,51,206,6,38746,1,4,0
???? ????? ??????,Puzzle,3.7,50000,0,51,64,9,17180,1,1,0
Difference,Puzzle,4.3,10000,0,92,640,12,362449,0,8,0
Coast Guards - Ban TAU,Puzzle,4.6,10000,0,92,407,9,210645,2,4,0
Devil Hunter,Puzzle,4.4,1000000,0,51,192,237,43650,1,1,0
Super Glow Puzzle,Puzzle,3.6,10000,0,51,444,12,222832,0,7,0
(OLD) Bubble Ball Free,Puzzle,3.7,500000,0,51,157,9,43147,0,6,0
Jewel Next,Puzzle,4,10000,0,92,886,9,436455,0,11,0
iArrows,Puzzle,4.1,50000,0,51,610,9,190107,0,4,0
Play OYO Game toys Puzzle,Puzzle,3.8,10000,0,100,494,6,326644,3,2,0
Asteroid Impacts,Puzzle,3.7,500000,0,92,204,6,97662,0,2,0
Minesweeper (Hoversweeper),Puzzle,3.6,10000,0,51,102,6,16014,0,2,0
Flags of countries Memo? Free,Puzzle,3.8,10000,0,92,680,6,420764,0,7,0
Isaac Newton's Gravity 2,Puzzle,3.5,10000,0,51,245,6,64010,0,3,0
Farm Tower HD,Puzzle,4.4,1000000,0,51,274,6,123718,0,5,0
Bubble Shoot Fairy,Puzzle,3.7,500000,0,92,335,6,129188,0,2,0
Ole??,Puzzle,2.9,10000,0,92,259,12,94213,0,1,0
??????? ??V1.35??,Puzzle,3.7,10000,0,51,406,15,120004,4,4,0
"Ai la thanh troll, thanh troll",Puzzle,4.5,10000,0,51,231,9,88204,0,7,0
Sudoku Vision,Puzzle,4.6,10000,0,0,116,889,1177,1,1,0
Hnefatafl - King's Table FREE,Puzzle,3.2,10000,0,50,40,6,10861,0,0,0
Fruity & Co Quiz,Puzzle,3.5,100000,0,51,87,9,22377,0,4,0
Country & City,Puzzle,3,100000,0,51,1303,15,301554,0,8,0
Color Circle Puzzle,Puzzle,3.9,10000,0,51,149,12,36814,0,2,0
Impiccato Ita,Puzzle,3.1,10000,0,51,57,9,13977,0,1,0
Animal Sounds for Kids,Puzzle,3.7,100000,0,100,1343,16,562976,0,9,0
Fairy Tales Jigsaw Puzzle,Puzzle,3.9,10000,0,92,131,6,56010,0,1,0
Fruit Land ? match3 adventure,Puzzle,4.7,1000000,0,92,737,15,369350,0,7,0
Tic Tac Toe Game Free,Puzzle,3.4,10000,0,0,53,6,30870,0,3,0
Chess,Puzzle,3.5,100000,0,92,151,9,38120,1,1,0
Juice Jam,Puzzle,4.3,1000000,0,92,623,15,339875,1,7,0
Guess What's the Place?,Puzzle,4,100000,0,92,873,15,496491,0,3,0
Killer Escape 2,Puzzle,3.9,100000,0,92,144,9,45098,0,9,0
International Tic Tac Toe -xox,Puzzle,3.3,50000,0,92,113,9,44344,0,4,0
Ugolki,Puzzle,3.7,10000,0,0,83,6,47327,0,5,0
Network Puzzle Free,Puzzle,3.3,10000,0,51,227,12,101251,0,1,0
Rocket Island,Puzzle,4.1,1000000,0,92,1069,9,429596,0,5,0
CatchTheCat,Puzzle,3.9,100000,0,92,692,9,398526,0,4,0
Bubble Ball Free,Puzzle,4.1,50000,0,51,361,12,115001,0,9,0
Pirates,Puzzle,4.1,500000,0,92,380,12,138132,0,5,0
Characters Quiz,Puzzle,3.5,10000,0,51,79,6,23441,0,1,0
Sudoku,Puzzle,3.9,10000,0,51,64,6,17402,0,1,0
N in a Row,Puzzle,3.6,50000,0,0,42,3,17266,0,1,0
247 Mahjong,Puzzle,4.2,50000,0,92,82,9,23080,0,9,0
World Countries:Quiz and Learn,Puzzle,3.6,100000,0,51,41,3517,15929,0,1,0
??? ???? for Kakao,Puzzle,4.3,500000,0,51,424,12,166331,0,9,0
Cruzadinha - Palavras Cruzadas,Puzzle,3.7,100000,0,92,210,12,96667,0,1,0
2048,Puzzle,4,1000000,0,92,167,6,72528,0,1,0
Pulcino Pio,Puzzle,3.6,500000,0,51,344,15,128593,0,2,0
Binary Sudoku,Puzzle,3.9,50000,0,50,65,3,30449,0,2,0
BOX Crush,Puzzle,3.9,50000,0,92,436,12,154937,0,7,0
Hilomi - Cute photo quest,Puzzle,4.1,10000,0,92,859,18,322463,1,6,0
Wordsmith Free,Puzzle,4.2,500000,0,100,1293,9,501228,0,4,0
Another SameGame,Puzzle,4.5,10000,0,100,1522,12,535563,0,7,0
Sweet Mania,Puzzle,3.8,500000,0,100,718,62643,208347,1,3,0
none*,Puzzle,4.2,50000,0,92,574,9,371009,1,4,0
Space Bubbles,Puzzle,4.2,1000000,0,92,778,15,296746,1,7,0
Baby puzzle block,Puzzle,3.9,50000,0,51,48,5120,17237,1,2,0
Mari Belajar ABC /  Learn ABC,Puzzle,4,100000,0,92,931,9,436988,0,5,0
Four in One (4 in 1),Puzzle,3.2,100000,0,92,139,9,71676,1,1,0
Countries Encyclopedia & Quiz,Puzzle,4,10000,0,100,360,12,160880,0,3,0
XOks,Puzzle,4.1,10000,0,0,6,3,7576,0,0,0
miku 3D IKA AR,Puzzle,3.6,10000,0,0,39,6,6244,1,1,0
Sz¢kirak¢s,Puzzle,4.3,100000,0,100,1018,9,368996,0,9,0
TUMU CAT,Puzzle,3.2,10000,0,92,1639,12,757893,0,6,0
Tajni Kod,Puzzle,4.1,10000,0,50,311,9,107425,0,2,0
"Oh, Honey",Puzzle,3.8,50000,0,92,399,3,154275,1,5,0
LINE HIDDEN CATCH,Puzzle,4.1,5000000,0,51,1714,18,262595,1,3,0
Enigma Trial - Cryptograms,Puzzle,3.2,10000,0,0,10,3,9335,0,0,0
SCROLL PUZZLES for kids,Puzzle,3.9,10000,0,51,12,9,1864,2,1,0
??? ?????,Puzzle,3.9,500000,0,92,105,6,33421,1,8,0
Snake Puzzle,Puzzle,3.5,10000,0,92,603,9,369114,0,10,0
Prime World: Alchemy,Puzzle,4,50000,0,51,531,6,145707,0,3,0
Trivia Bible Quiz,Puzzle,3.8,10000,0,92,142,6,70644,0,1,0
Bubble Sea Mystery,Puzzle,4,10000,0,92,450,12,304177,1,8,0
Fruity Jam Adventures,Puzzle,4,10000,0,92,434,12,283296,1,8,0
