Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,JLINT_LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Trivia,4.2,1000000,5203,16,0.0026109,0,0,0,1,3,3,0,75708,0,1,1,1,0,0,0,0,0,0,3,6,0,2,0,6,0,0,0,1,100
2,Tools,4.2,1000,68,6,0.0036096,0,0,0,1,0,2,0,124130,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,4,0,0,0,1,51.11111111
2,News & Magazines,4,5000,2389,9,0.0012425,0,0,0,1,2,2,0,102179,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
2,Education,4.8,10000,135,6,0.0018829,0,0,0,0,2,2,0,82379,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,News & Magazines,3,10000,1225,9,0.0032938,0,0,0,0,4,4,0,126026,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
2,Travel & Local,4.3,1000,2164,18,0.0024002,3022,1212,333,1,1,5,13,7143,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,2,50
2,Education,4.5,10000,36,6,0.0019728,0,0,0,0,1,2,0,106672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Casual,4.7,5000,158,6,0.0056795,196,14,7,0,4,2,0,70646,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Communication,3.7,1000000,1163,9,0.0015629,1786,925,170,5,0,2,0,137133,0,1,1,1,0,0,0,0,0,0,2,7,0,1,0,6,0,0,1,0,92
2,Books & Reference,4.7,5000,486,6,0.0024138,0,0,0,0,1,2,0,121896,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Photography,3.9,100000,1358,15,0.0022959,2001,773,285,2,5,3,8,28236,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Travel & Local,3.7,10000,27,3,0.0025284,30,10,3,0,0,2,0,58485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.5,1000000,2629,12,0.0023861,4436,2329,695,2,5,2,0,56060,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,51.11111111
2,Education,4.8,5000,1267,18,0.0019878,1776,658,261,0,2,7,0,58474,1,0,1,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,0,51.11111111
2,Media & Video,3.8,500000,4164,15,0.0021575,7122,4008,953,0,6,2,11,32599,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
2,Adventure,4.4,1000,2971,18,0.0029117,3364,1169,422,1,9,2,2,19434,0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,92
2,Strategy,4.7,5000000,3239,9,0.0026048,6137,3013,1030,0,3,2,3,13685,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,92
2,Health & Fitness,4.3,10000000,550,3679,0.0029646,872,248,104,1,3,5,10,29474,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
2,Puzzle,4.2,10000,277,12,0.0038674,336,63,27,4,3,2,3,28227,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,0,51.11111111
2,Entertainment,4.8,1000,47,3,0.0013626,52,7,2,3,1,2,14,6124,0,0,0,1,0,0,0,0,0,0,5,4,2,1,4,8,0,0,0,2,50
2,Puzzle,4.1,10000,3176,15,0.0018303,5883,3872,788,0,8,2,24,9569,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Education,4.9,1000,199,3,0.0043445,227,35,15,0,1,2,0,70930,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
2,Social,3.7,5000,1848,3360,0.0022487,2876,1194,394,1,3,3,0,129956,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,50
2,Books & Reference,4,5000,154,6,0.0013918,0,0,0,0,4,2,0,122043,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,2,50
2,Tools,4.1,10000,202,3,0.004082,350,223,34,6,1,2,15,20909,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0
2,Sports,4.4,1000,4036,9,0.0019909,8314,5743,1148,7,3,5,0,53911,0,1,1,1,0,0,0,0,0,0,4,10,0,1,0,6,0,0,1,1,100
2,Trivia,3.8,1000,231,9,0.0039364,204,37,16,1,1,2,0,71483,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Entertainment,4,1000,3869,5126,0.0022766,6099,3005,778,5,0,5,0,129118,1,1,1,1,0,0,0,0,0,0,8,3,0,1,0,12,0,0,1,2,85.45454545
2,Music & Audio,3.3,1000000,1347,9,0.0035653,0,0,0,0,1,2,0,78055,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Productivity,4.3,10000000,3968,12,0.0033119,5349,1470,534,3,8,6,0,53898,1,0,1,1,0,0,0,0,0,0,4,4,0,1,1,5,0,0,2,0,51.11111111
2,Communication,4,5000000,113,6,0.0057405,126,11,5,2,0,4,2,10408,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,0,51.11111111
2,Tools,4.2,100000,767,9,0.0038821,782,138,46,6,0,2,14,32852,1,0,0,1,0,0,0,0,0,0,3,4,0,1,0,7,0,0,0,0,51.11111111
2,Books & Reference,4.5,1000000,5422,15,0.0018583,0,0,0,1,5,2,0,123972,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,92
2,Puzzle,4.2,50000,187,6,0.0026538,389,101,46,0,10,2,0,54106,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92
2,Sports,4.4,5000,2336,21,0.0028998,4787,2296,760,0,4,2,5,28008,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,50
2,Productivity,4.1,10000,1421,6,0.0017324,2456,1381,438,11,1,2,7,20153,0,1,1,1,0,0,0,0,0,0,8,7,3,1,5,17,2,1,0,2,100
2,Finance,4.2,500000,1085,6,0.0027462,1691,709,208,1,0,2,0,129656,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,6,0,0,0,2,50
2,Entertainment,3.9,100000,546,6,0.0027102,855,466,119,1,3,2,4,132,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Lifestyle,4,10000,42,3,0.0034234,34,6,3,0,0,2,0,68442,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
2,Shopping,4.2,500000,131,6,0.0020031,200,30,15,0,2,2,0,128584,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Medical,3.6,50000,904,12,0.0025654,1391,514,170,1,0,2,10,4100,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,News & Magazines,3,1000,2318,15,0.0026778,3901,2088,542,2,2,2,4,6020,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,2,0,0,1,1,92
2,Arcade,4.1,500000,2152,6,0.0025554,5204,2966,920,1,3,2,9,29485,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Tools,4.2,100000,100,5095,0.003084,0,0,0,1,0,4,0,77673,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,51.11111111
2,Arcade,3.3,10000,1191,9,0.0027099,2904,1537,477,0,5,2,6,19993,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,News & Magazines,3.5,1000,575,6,0.0021129,707,268,114,0,1,2,16,32441,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Casual,3.5,1000000,3042,9,0.0015253,0,0,0,0,3,2,0,101834,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,3.6,1000,1678,9,0.0015211,3528,2242,443,2,1,2,18,635,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
2,Shopping,3.8,10000,284,6,0.0043356,0,0,0,1,0,2,0,127497,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,2,50
2,Action,3.8,1000000,2136,43566,0.0036107,2838,920,365,3,4,2,4,2709,1,1,1,1,0,0,0,0,0,0,5,7,0,1,0,6,0,0,2,2,100
2,Personalization,3.9,10000,733,9,0.0040352,1301,478,143,0,6,2,1,19996,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,News & Magazines,4,5000,613,6,0.002179,869,388,146,0,1,2,5,645,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Casual,4.4,1000000,1518,12,0.0032166,2121,826,282,3,1,4,1,20848,1,0,1,1,0,0,0,0,0,0,5,7,0,1,0,8,0,0,1,2,50
2,Education,4.1,10000,269,6,0.0021197,329,76,32,0,3,2,7,22569,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2,Arcade,3.6,10000,1579,6,0.0030421,2463,1001,339,0,6,2,7,18634,1,1,1,1,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,1,92
2,Tools,3.7,10000,85,12,0.0014747,0,0,0,0,0,3,0,126638,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Arcade,4.4,100000,4022,4356,0.0042954,5535,2468,788,3,2,5,8,20493,1,1,1,1,0,0,0,0,0,0,3,5,0,1,1,6,1,0,1,0,92
2,Education,4.7,10000,199,3,0.0042866,227,35,15,0,1,2,0,71538,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,4,10000,2017,9,0.0013165,4428,3062,527,1,2,2,0,57391,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
2,Media & Video,4.4,10000000,7,6,0,1009,397,161,0,0,0,0,54929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Shopping,4.6,500000,2932,12,0.0018973,0,0,0,2,2,3,0,82123,0,0,1,1,0,0,0,0,0,0,2,6,0,1,0,2,0,0,1,0,51.11111111
2,Shopping,4.2,1000,1303,9,0.0011812,3141,2148,393,0,3,2,0,67309,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,1,0,51.11111111
2,Arcade,3.1,10000,44,3,0.0119007,71,49,12,0,0,2,3,17146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Arcade,3.9,1000000,2779,12,0.0023755,5358,3141,721,0,3,2,28,30630,1,1,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,92
2,Books & Reference,3.8,10000,384,534,0.0019131,670,219,85,2,1,2,5,17003,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Music & Audio,4.2,10000,15,3,0.0030581,11,2,1,2,0,2,0,53135,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Music & Audio,4.3,100000,515,6,0.0017366,0,0,0,1,3,2,0,118399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Tools,3.9,5000,178,6,0.0039439,155,28,12,1,1,2,7,13527,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Communication,4.4,10000,914,5117,0.0028812,1287,668,134,1,3,2,12,6882,1,0,1,1,0,0,0,0,0,0,4,2,0,1,0,6,0,0,0,2,50
2,Action,3.9,5000000,2091,12,0.0021274,4348,2670,573,0,8,2,0,58255,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Communication,3.7,1000,33,6,0.0028192,25,0,0,0,0,2,3,10816,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Communication,4.1,10000000,3203,15,0.0022949,6388,4571,705,9,1,7,0,62574,1,0,1,1,0,0,0,0,0,0,11,9,0,1,1,14,0,0,1,2,53
2,Tools,4.3,10000,7,3,0,3316,1652,378,0,0,0,11,19601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Casual,4.3,100000,2669,19,0.0020597,6214,2554,812,2,4,2,6,29057,0,0,1,1,0,0,0,0,0,0,5,4,0,1,0,8,1,0,0,2,50
2,Social,4.5,10000,519,6,0.0028027,632,197,80,2,3,2,1,30546,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,51.11111111
2,Racing,3.8,10000,1519,6,0.003335,0,0,0,0,3,3,0,117832,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Casual,4.4,5000,3421,18,0.0018528,6373,3915,798,0,7,2,8,18763,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,1,100
2,Medical,3.7,10000,1106,12,0.002124,0,0,0,0,3,2,0,119440,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,3.7,1000,1864,12,0.0055302,2916,1315,399,0,0,2,1,16516,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.5,10000,146,9,0.0024688,184,64,23,0,0,5,4,5587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Entertainment,4.1,10000,223,3,0.0020275,231,49,21,0,2,2,5,19719,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Books & Reference,4.6,10000,1192,9,0.0024418,1372,526,204,0,3,2,1,31905,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Educational,4.4,1000000,112,6,0.0032129,192,43,18,0,0,2,13,7428,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Arcade,4.4,10000000,2140,15,0.0039414,0,0,0,0,4,2,0,120831,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,1,100
2,Tools,3.7,500000,662,12,0.0025109,929,333,128,0,1,3,3,18300,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,0,100
2,Music & Audio,4,1000,5,3,0.0046512,6,0,0,0,0,2,13,6648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Entertainment,4.4,1000000,6389,18,0.002242,0,0,0,17,0,6,0,74626,1,1,1,1,0,0,0,0,0,0,7,7,0,1,0,12,0,0,1,2,85.45454545
2,Tools,3.6,1000,60,3,0.0043127,0,0,0,2,1,3,0,127661,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,2,50
2,Productivity,4.5,1000,23,3337,0.002003,0,0,0,13,0,0,0,106206,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,3,1,0,3,0,52.63157895
2,Tools,4.1,100000,218,6,0.0021123,178,42,15,0,1,5,3,30520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Travel & Local,4.4,1000,1139,15,0.0026674,2582,1725,505,2,1,3,2,5895,1,1,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Libraries & Demo,3.9,5000,12,3,0,1,0,0,1,0,2,0,68909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50
2,Media & Video,4.2,10000,2755,15,0.0024215,0,0,0,1,3,6,0,100912,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,2,50
2,News & Magazines,3.5,5000,2478,9,0.0012692,0,0,0,0,3,2,0,123653,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Sports,4.5,10000,3671,32,0.0025918,5443,2811,816,2,5,5,0,57328,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,6,0,0,1,0,51.11111111
2,Transportation,4.5,5000000,5443,12,0.0021445,0,0,0,3,3,5,0,82128,0,1,1,1,0,0,0,0,0,0,6,5,0,1,2,7,0,0,1,2,100
2,Lifestyle,3.7,100000,1104,3393,0.0024007,0,0,0,2,1,7,0,77745,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
2,Personalization,3.9,50000,68,9,0.0102919,0,0,0,1,1,0,0,77692,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
2,Communication,4.2,1000,6,3,0,0,0,0,0,0,1,0,118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Health & Fitness,4.6,1000,213,9,0.0022258,313,124,38,1,0,2,3,20652,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,1,1,51.11111111
2,Books & Reference,4.3,100000,616,6,0.0018232,0,0,0,0,2,2,0,127304,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,3,10000,1127,6,0.0030987,0,0,0,1,3,2,0,119468,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,4,0,0,1,0,51.11111111
2,Sports,4.4,1000,85,6,0.0043547,98,6,3,0,1,2,0,69033,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Trivia,4,1000,3630,9,0.0018153,0,0,0,1,4,2,0,90215,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Productivity,3.7,10000,71,6,0.0054322,143,58,25,0,0,2,0,68419,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Books & Reference,4.4,1000,26,6,0.0021708,35,2,1,0,1,3,7,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Entertainment,3,5000,1805,9,0.0008972,4116,3149,507,0,1,2,14,27900,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,4.4,1000,3769,9,0.0018338,7666,5211,1018,0,3,2,12,2011,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Word,4.2,100000,270,5098,0.0029478,444,106,48,0,9,2,0,69309,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Finance,3.4,10000,65,3,0.0020566,0,0,0,1,0,2,0,80942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Education,4.2,1000,3539,6,0.0016751,7557,5739,972,1,3,2,11,12379,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Personalization,3.8,10000,14,3,0.0004139,4,0,0,0,2,2,12,11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Communication,4.6,10000,807,4929,0.0033496,1012,462,95,1,3,2,3,6885,1,0,1,1,0,0,0,0,0,0,4,2,0,1,0,6,0,0,0,2,50
2,Lifestyle,4,50000,1119,12,0.0026794,0,0,0,7,0,3,0,105371,0,0,1,1,0,0,0,0,0,0,5,7,0,1,0,9,0,0,0,0,50
2,Communication,4,5000,904,6,0.0032316,1023,336,73,0,1,2,12,30911,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Puzzle,3.8,1000000,1691,9,0.0020479,3936,2438,420,0,5,2,7,18450,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Personalization,4.4,1000,5,3,0.006734,1,0,0,15,1,2,6,5973,1,1,0,1,0,0,0,0,0,0,3,9,0,2,0,13,1,0,0,0,51.25
2,Social,4.1,100000,805,9,0.0030431,1335,585,251,4,2,2,0,50696,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Music & Audio,4.5,1000,2528,9,0.0036127,1887,1153,103,1,3,2,10,6890,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,92
2,Tools,4.2,100000,238,6,0.0046132,0,0,0,0,1,5,0,119847,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2,Communication,4.2,10000,1822,9,0.0020846,3515,2139,554,1,2,2,15,1836,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,92
2,Music & Audio,4.4,10000,574,9,0.0028659,0,0,0,0,2,2,0,74999,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Education,3,1000,50,6,0.0021505,63,20,10,7,0,2,0,70450,0,0,0,1,0,0,0,0,0,0,4,5,1,1,1,7,0,0,1,2,50
2,Lifestyle,4.8,1000,5735,15,0.0027403,10895,6187,1610,1,3,2,7,30381,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,51.11111111
2,Adventure,3.8,10000,1495,6,0.002827,3451,1760,526,2,2,2,4,199,1,0,0,1,0,0,0,0,0,0,1,4,0,2,0,7,0,0,0,0,51.11111111
2,Social,4.2,1000,424,9,0.002076,0,0,0,0,1,2,0,77515,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Photography,4,1000000,4195,15,0.002721,0,0,0,3,4,2,0,117336,1,1,1,1,0,0,0,0,0,0,5,8,0,1,0,6,0,0,1,2,100
2,Finance,4.2,100000,3567,220972,0.0038614,4010,1566,480,0,2,2,3,13071,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,51.11111111
2,Transportation,4.4,1000,1126,41338,0.0039155,1250,473,192,1,6,2,6,30383,1,0,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
2,Photography,4,1000000,2910,9,0.0016609,5954,4377,671,1,1,2,0,53452,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,4,0,0,0,0,92
2,Casual,4,1000000,935,18,0.0043289,0,0,0,0,7,2,0,124479,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
2,Productivity,4,500000,871,9,0.0021367,1241,564,198,0,3,2,0,68354,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
2,Music & Audio,4,1000,525,9,0.0032321,796,227,99,2,5,2,2,28296,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Lifestyle,3,10000,122,3,0.0034911,180,53,24,0,0,2,24,29741,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,3.8,50000,95,6,0.0029948,0,0,0,1,0,2,0,103465,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Music & Audio,3.3,1000000,1347,9,0.0035653,1938,1157,308,0,1,2,2,917,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Travel & Local,4,1000,463,6,0.0027478,732,209,90,1,6,2,5,518,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,100
2,Entertainment,4,10000,5053,25,0.0024024,8987,4830,1259,0,2,6,7,11630,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,7,0,0,1,2,50
2,Health & Fitness,4,1000,256,3381,0.0030432,354,123,50,1,1,3,0,69275,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.3,10000000,3781,12,0.0018888,0,0,0,1,2,2,0,73405,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
2,Entertainment,4.4,1000,710,9,0.0018568,910,396,161,0,3,2,8,4183,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Transportation,3.5,5000,83,6,0.0020875,0,0,0,0,0,2,0,75132,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,50
2,Education,3.8,100000,728,15,0.0034511,1103,365,135,0,2,3,2,13063,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Books & Reference,4.7,10000000,895,6,0.0027728,1270,349,142,0,3,5,3,26831,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Puzzle,3.4,50000,77,5114,0.0031116,0,0,0,0,0,3,0,122638,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Books & Reference,4.6,1000,156,6,0.0621447,356,230,66,4,1,4,5,3363,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,6,0,0,0,0,50
2,Board,3.5,10000,1454,9,0.001795,2125,1142,290,3,1,5,6,19889,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,5,0,0,1,1,100
2,Travel & Local,4,1000,548,18,0.0030036,1042,414,116,2,1,6,2,1048,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
2,Lifestyle,4.2,1000,1100,6,0.0023745,2247,1425,300,1,1,2,9,7714,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,1,51.11111111
2,Lifestyle,4,10000,1591,12,0.0025478,2286,899,359,0,2,2,10,20738,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,2,50
2,News & Magazines,4.5,5000,3883,9,0.001965,0,0,0,1,3,2,0,75263,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,100
2,Productivity,4.3,1000,612,15,0.0035751,738,323,129,2,1,2,1,10502,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Travel & Local,3.9,5000,1220,9,0.0023433,2470,1380,306,2,1,2,0,53160,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,0,50
2,Word,4.1,50000,2288,15,0.0026838,3230,994,369,4,3,2,2,20640,1,1,1,1,0,0,0,0,0,0,2,7,0,2,1,6,0,0,0,0,92
2,Music & Audio,4,50000,2873,15,0.0026237,3891,1369,501,1,1,4,2,31896,0,0,1,1,0,0,0,0,0,0,2,7,0,1,0,3,0,0,1,0,51.11111111
2,Communication,3.3,10000000,256,3,0.0029506,372,210,55,0,0,0,1,29434,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Tools,3.2,500000,259,6,0.0038825,457,183,31,0,1,2,1,29269,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Word,4,100000,1019,6,0.0008844,0,0,0,1,3,2,0,74615,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,51.11111111
2,Communication,4.1,50000000,1293,6,0.0042053,0,0,0,8,0,3,0,77635,0,0,1,1,0,0,0,0,0,0,8,10,1,1,2,14,0,0,0,2,53
